Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sat Apr 21 2012 07:30pm,New Jersey Nets,95,Milwaukee Bucks,106,Box Score,0,15939
Sat Apr 21 2012 02:30pm,Denver Nuggets,118,Phoenix Suns,107,Box Score,0,15877
Sat Apr 21 2012 08:30pm,Orlando Magic,107,Utah Jazz,117,Box Score,1,19580
Sun Apr 22 2012 01:00pm,New York Knicks,113,Atlanta Hawks,112,Box Score,0,18158
Sun Apr 22 2012 06:00pm,Sacramento Kings,114,Charlotte Bobcats,88,Box Score,0,11317
Sun Apr 22 2012 06:00pm,Orlando Magic,74,Denver Nuggets,101,Box Score,0,19155
Sun Apr 22 2012 06:00pm,Toronto Raptors,73,Detroit Pistons,76,Box Score,0,14370
Sun Apr 22 2012 06:30pm,New Orleans Hornets,98,Los Angeles Clippers,107,Box Score,0,19060
Sun Apr 22 2012 12:30pm,Oklahoma City Thunder,106,Los Angeles Lakers,114,Box Score,2,18997
Sun Apr 22 2012 06:00pm,Houston Rockets,88,Miami Heat,97,Box Score,0,19859
Sun Apr 22 2012 06:00pm,Golden State Warriors,93,Minnesota Timberwolves,88,Box Score,0,15872
Sun Apr 22 2012 06:00pm,Cleveland Cavaliers,98,San Antonio Spurs,114,Box Score,0,18581
Mon Apr 23 2012 07:00pm,Detroit Pistons,97,Indiana Pacers,103,Box Score,0,13584
Mon Apr 23 2012 07:00pm,Cleveland Cavaliers,101,Memphis Grizzlies,109,Box Score,0,15504
Mon Apr 23 2012 07:00pm,Toronto Raptors,86,Milwaukee Bucks,92,Box Score,0,13867
Mon Apr 23 2012 07:30pm,Philadelphia 76ers,105,New Jersey Nets,87,Box Score,0,18711
Mon Apr 23 2012 07:30pm,Portland Trail Blazers,89,San Antonio Spurs,124,Box Score,0,18581
Mon Apr 23 2012 07:00pm,Charlotte Bobcats,73,Washington Wizards,101,Box Score,0,17355
Tue Apr 24 2012 07:30pm,Los Angeles Clippers,102,Atlanta Hawks,109,Box Score,0,18223
Tue Apr 24 2012 08:00pm,Miami Heat,66,Boston Celtics,78,Box Score,0,18624
Tue Apr 24 2012 07:30pm,New Orleans Hornets,83,Golden State Warriors,81,Box Score,0,17598
Tue Apr 24 2012 07:00pm,Sacramento Kings,110,Oklahoma City Thunder,118,Box Score,0,18203
Tue Apr 24 2012 08:30pm,Phoenix Suns,88,Utah Jazz,100,Box Score,0,19911
Wed Apr 25 2012 07:00pm,Washington Wizards,96,Cleveland Cavaliers,85,Box Score,0,18086
Wed Apr 25 2012 07:00pm,Chicago Bulls,92,Indiana Pacers,87,Box Score,0,18165
Wed Apr 25 2012 07:00pm,Philadelphia 76ers,90,Milwaukee Bucks,85,Box Score,0,13489
Wed Apr 25 2012 08:00pm,Los Angeles Clippers,93,New York Knicks,99,Box Score,0,19763
Wed Apr 25 2012 07:00pm,Denver Nuggets,106,Oklahoma City Thunder,101,Box Score,0,18203
Wed Apr 25 2012 07:00pm,Charlotte Bobcats,95,Orlando Magic,102,Box Score,0,19152
Wed Apr 25 2012 07:30pm,San Antonio Spurs,110,Phoenix Suns,106,Box Score,0,17172
Thu Apr 26 2012 08:00pm,Dallas Mavericks,89,Atlanta Hawks,106,Box Score,0,14595
Thu Apr 26 2012 08:00pm,Milwaukee Bucks,74,Boston Celtics,87,Box Score,0,18624
Thu Apr 26 2012 08:00pm,New York Knicks,104,Charlotte Bobcats,84,Box Score,0,16023
Thu Apr 26 2012 07:00pm,Cleveland Cavaliers,75,Chicago Bulls,107,Box Score,0,22563
Thu Apr 26 2012 08:00pm,Philadelphia 76ers,86,Detroit Pistons,108,Box Score,0,15372
Thu Apr 26 2012 07:30pm,San Antonio Spurs,107,Golden State Warriors,101,Box Score,0,18124
Thu Apr 26 2012 07:00pm,New Orleans Hornets,77,Houston Rockets,84,Box Score,0,16602
Thu Apr 26 2012 07:00pm,Orlando Magic,76,Memphis Grizzlies,88,Box Score,0,17215
Thu Apr 26 2012 07:00pm,Denver Nuggets,131,Minnesota Timberwolves,102,Box Score,0,14824
Thu Apr 26 2012 07:30pm,Los Angeles Lakers,96,Sacramento Kings,113,Box Score,0,16281
Thu Apr 26 2012 07:00pm,New Jersey Nets,67,Toronto Raptors,98,Box Score,0,18161
Thu Apr 26 2012 06:00pm,Portland Trail Blazers,94,Utah Jazz,96,Box Score,0,19554
Thu Apr 26 2012 08:00pm,Miami Heat,70,Washington Wizards,104,Box Score,0,19537
Sat Apr 28 2012 12:00pm,Philadelphia 76ers,91,Chicago Bulls,103,Box Score,0,21943
Sat Apr 28 2012 07:00pm,Orlando Magic,81,Indiana Pacers,77,Box Score,0,18165
Sat Apr 28 2012 03:30pm,New York Knicks,67,Miami Heat,100,Box Score,0,19621
Sat Apr 28 2012 08:30pm,Dallas Mavericks,98,Oklahoma City Thunder,99,Box Score,0,18203
Sun Apr 29 2012 07:00pm,Boston Celtics,74,Atlanta Hawks,83,Box Score,0,19292
Sun Apr 29 2012 12:30pm,Denver Nuggets,88,Los Angeles Lakers,103,Box Score,0,18997
Sun Apr 29 2012 08:30pm,Los Angeles Clippers,99,Memphis Grizzlies,98,Box Score,0,18119
Sun Apr 29 2012 12:00pm,Utah Jazz,91,San Antonio Spurs,106,Box Score,0,18581
Mon Apr 30 2012 07:30pm,Orlando Magic,78,Indiana Pacers,93,Box Score,0,18165
Mon Apr 30 2012 07:00pm,New York Knicks,94,Miami Heat,104,Box Score,0,19684
Mon Apr 30 2012 08:30pm,Dallas Mavericks,99,Oklahoma City Thunder,102,Box Score,0,18203
