,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast,Home_ELO,Visitor_ELO
293,2007-12-09 18:00:00,Charlotte Bobcats,85,Detroit Pistons,104,Sun,1,19,1,13,6,6,2,-1,147,7.7368421052631575,1899,99.94736842105263,19,0,7,11,1,6,1,-98,-5.444444444444445,1657,92.05555555555556,18,0,1570,1422
294,2007-12-09 12:30:00,Miami Heat,100,Los Angeles Clippers,94,Sun,1,-6,0,7,11,4,6,1,-86,-4.777777777777778,1692,94.0,18,0,4,15,2,9,-5,-103,-5.421052631578948,1740,91.57894736842105,19,0,1428,1416
295,2007-12-09 18:30:00,Golden State Warriors,113,Los Angeles Lakers,123,Sun,1,10,1,11,8,6,4,2,84,4.421052631578948,2020,106.3157894736842,19,0,11,8,6,3,2,55,2.8947368421052633,2095,110.26315789473684,19,0,1539,1549
296,2007-12-09 18:00:00,Seattle SuperSonics,88,New Orleans Hornets,91,Sun,1,3,1,13,7,5,5,1,50,2.5,1937,96.85,20,0,5,15,2,7,2,-146,-7.3,1978,98.9,20,0,1515,1404
297,2007-12-09 15:00:00,Milwaukee Bucks,113,Portland Trail Blazers,117,Sun,1,4,1,7,12,6,3,2,-99,-5.2105263157894735,1757,92.47368421052632,19,0,8,10,2,8,-2,-92,-5.111111111111111,1706,94.77777777777777,18,0,1434,1436
298,2007-12-09 12:30:00,Houston Rockets,80,Toronto Raptors,93,Sun,1,13,1,10,10,6,5,-2,45,2.25,1983,99.15,20,0,11,9,6,6,2,46,2.3,1920,96.0,20,0,1507,1518
299,2007-12-09 19:00:00,New Jersey Nets,89,Washington Wizards,104,Sun,1,15,1,9,10,5,4,-1,-2,-0.10526315789473684,1934,101.78947368421052,19,0,9,11,5,3,-2,-116,-5.8,1812,90.6,20,0,1498,1439
300,2007-12-10 19:30:00,Dallas Mavericks,99,New York Knicks,89,Mon,2,-10,0,6,13,5,5,-2,-169,-8.894736842105264,1767,93.0,19,0,13,8,4,6,1,73,3.4761904761904763,2175,103.57142857142857,21,0,1399,1534
301,2007-12-10 19:00:00,Atlanta Hawks,98,Orlando Magic,87,Mon,2,-11,0,16,5,5,3,-1,132,6.285714285714286,2198,104.66666666666667,21,0,9,10,3,5,2,-25,-1.3157894736842106,1766,92.94736842105263,19,0,1574,1476
302,2007-12-10 19:00:00,Houston Rockets,88,Philadelphia 76ers,100,Mon,2,12,1,7,13,4,7,2,-24,-1.2,1853,92.65,20,0,11,10,6,7,-1,33,1.5714285714285714,2000,95.23809523809524,21,0,1468,1505
303,2007-12-10 19:00:00,Miami Heat,117,Phoenix Suns,113,Mon,2,-4,0,16,5,6,2,-1,122,5.809523809523809,2315,110.23809523809524,21,0,5,15,3,9,1,-97,-4.85,1840,92.0,20,0,1568,1424
304,2007-12-10 19:00:00,Milwaukee Bucks,93,Sacramento Kings,96,Mon,2,3,1,7,12,7,4,-2,-65,-3.4210526315789473,1900,100.0,19,0,8,11,2,9,-3,-96,-5.052631578947368,1819,95.73684210526316,19,0,1463,1429
305,2007-12-11 19:00:00,Toronto Raptors,100,Atlanta Hawks,88,Tue,3,-12,0,10,10,6,5,3,-14,-0.7,1864,93.2,20,0,11,10,4,5,1,58,2.761904761904762,2076,98.85714285714286,21,0,1491,1519
306,2007-12-11 19:30:00,Seattle SuperSonics,96,Chicago Bulls,123,Tue,3,27,1,6,12,3,5,-1,-92,-5.111111111111111,1607,89.27777777777777,18,0,5,16,2,8,-1,-149,-7.095238095238095,2066,98.38095238095238,21,0,1453,1400
307,2007-12-11 19:00:00,Indiana Pacers,105,Cleveland Cavaliers,118,Tue,3,13,1,9,12,4,4,-6,-108,-5.142857142857143,2015,95.95238095238095,21,0,10,10,6,4,1,-22,-1.1,2072,103.6,20,0,1426,1493
308,2007-12-11 19:30:00,San Antonio Spurs,84,Golden State Warriors,96,Tue,3,12,1,11,9,5,5,-1,45,2.25,2208,110.4,20,0,17,3,5,3,5,179,8.95,2029,101.45,20,0,1538,1604
309,2007-12-11 19:00:00,Detroit Pistons,113,Memphis Grizzlies,103,Tue,3,-10,0,6,14,4,5,-4,-40,-2.0,2063,103.15,20,0,14,6,7,4,1,166,8.3,2003,100.15,20,0,1449,1578
310,2007-12-11 19:30:00,Los Angeles Clippers,91,New Jersey Nets,82,Tue,3,-9,0,9,12,4,8,-3,-131,-6.238095238095238,1901,90.52380952380952,21,0,7,12,3,5,-1,-92,-4.842105263157895,1786,94.0,19,0,1428,1419
311,2007-12-11 19:00:00,Portland Trail Blazers,97,Utah Jazz,89,Tue,3,-8,0,13,8,8,1,-3,135,6.428571428571429,2249,107.0952380952381,21,0,8,12,1,9,3,-95,-4.75,1874,93.7,20,0,1549,1440
312,2007-12-11 19:00:00,Minnesota Timberwolves,88,Washington Wizards,102,Tue,3,14,1,10,10,6,4,1,13,0.65,2038,101.9,20,0,3,15,1,7,1,-150,-8.333333333333334,1679,93.27777777777777,18,0,1508,1399
313,2007-12-12 19:30:00,Sacramento Kings,78,Boston Celtics,90,Wed,4,12,1,17,2,10,0,6,265,13.947368421052632,1932,101.6842105263158,19,0,8,12,0,8,1,-62,-3.1,1996,99.8,20,0,1640,1467
314,2007-12-12 19:00:00,Los Angeles Clippers,103,Charlotte Bobcats,108,Wed,4,5,1,7,12,6,5,-1,-117,-6.157894736842105,1742,91.6842105263158,19,0,8,12,4,5,1,-83,-4.15,1877,93.85,20,0,1413,1429
315,2007-12-12 19:00:00,New Orleans Hornets,99,Denver Nuggets,105,Wed,4,6,1,13,8,9,3,2,104,4.9523809523809526,2249,107.0952380952381,21,0,14,7,8,2,2,53,2.5238095238095237,2028,96.57142857142857,21,0,1537,1518
316,2007-12-12 19:00:00,Detroit Pistons,77,Houston Rockets,80,Wed,4,3,1,11,11,5,3,-2,21,0.9545454545454546,2088,94.9090909090909,22,0,15,6,8,4,2,176,8.380952380952381,2116,100.76190476190476,21,0,1491,1584
317,2007-12-12 19:00:00,Chicago Bulls,102,Indiana Pacers,117,Wed,4,15,1,10,11,4,6,-1,-35,-1.6666666666666667,2177,103.66666666666667,21,0,7,12,3,7,1,-65,-3.4210526315789473,1730,91.05263157894737,19,0,1477,1469
318,2007-12-12 19:00:00,Orlando Magic,86,Milwaukee Bucks,100,Wed,4,14,1,8,12,6,2,-4,-99,-4.95,1912,95.6,20,0,16,6,11,2,-2,121,5.5,2285,103.86363636363636,22,0,1424,1558
319,2007-12-12 19:30:00,Seattle SuperSonics,117,New York Knicks,110,Wed,4,-7,0,6,14,5,6,-3,-179,-8.95,1856,92.8,20,0,5,17,2,9,-2,-176,-8.0,2162,98.27272727272727,22,0,1393,1383
320,2007-12-12 19:00:00,Minnesota Timberwolves,94,Philadelphia 76ers,98,Wed,4,4,1,8,13,5,7,3,-12,-0.5714285714285714,1953,93.0,21,0,3,16,1,8,-1,-164,-8.631578947368421,1767,93.0,19,0,1481,1390
321,2007-12-12 20:30:00,Utah Jazz,98,Phoenix Suns,103,Wed,4,5,1,16,6,6,3,-2,118,5.363636363636363,2428,110.36363636363636,22,0,13,9,5,7,-4,127,5.7727272727272725,2338,106.27272727272727,22,0,1558,1536
322,2007-12-12 19:00:00,Golden State Warriors,95,Portland Trail Blazers,105,Wed,4,10,1,9,12,7,3,4,-87,-4.142857142857143,1971,93.85714285714286,21,0,12,9,6,4,1,57,2.7142857142857144,2304,109.71428571428571,21,0,1452,1552
323,2007-12-12 19:00:00,Dallas Mavericks,76,Toronto Raptors,92,Wed,4,16,1,12,10,7,5,2,70,3.1818181818181817,2176,98.9090909090909,22,0,14,8,5,6,2,83,3.772727272727273,2274,103.36363636363636,22,0,1529,1539
324,2007-12-13 19:30:00,San Antonio Spurs,97,Los Angeles Lakers,102,Thu,5,5,1,12,8,7,4,3,94,4.7,2143,107.15,20,0,17,4,5,4,-1,167,7.9523809523809526,2113,100.61904761904762,21,0,1549,1589
325,2007-12-13 20:00:00,Washington Wizards,104,Miami Heat,91,Thu,5,-13,0,6,15,2,6,2,-93,-4.428571428571429,1957,93.19047619047619,21,0,11,10,4,6,2,27,1.2857142857142858,2140,101.9047619047619,21,0,1433,1516
326,2007-12-14 19:30:00,Milwaukee Bucks,82,Boston Celtics,104,Fri,6,22,1,18,2,11,0,7,277,13.85,2022,101.1,20,0,9,12,2,10,1,-85,-4.0476190476190474,2012,95.80952380952381,21,0,1645,1443
327,2007-12-14 20:00:00,Orlando Magic,103,Charlotte Bobcats,87,Fri,6,-16,0,8,12,7,5,1,-112,-5.6,1850,92.5,20,0,16,7,11,3,-3,107,4.6521739130434785,2371,103.08695652173913,23,0,1420,1538
328,2007-12-14 19:30:00,New York Knicks,96,Chicago Bulls,101,Fri,6,5,1,7,13,4,5,-1,-80,-4.0,1832,91.6,20,0,6,15,1,8,-4,-186,-8.857142857142858,1966,93.61904761904762,21,0,1455,1384
329,2007-12-14 19:30:00,New Orleans Hornets,80,Dallas Mavericks,89,Fri,6,9,1,14,9,9,2,-1,67,2.9130434782608696,2350,102.17391304347827,23,0,14,8,8,3,-1,47,2.1363636363636362,2127,96.68181818181819,22,0,1524,1510
330,2007-12-14 20:00:00,Atlanta Hawks,81,Detroit Pistons,91,Fri,6,10,1,15,7,7,2,-1,173,7.863636363636363,2193,99.68181818181819,22,0,10,11,4,5,-1,-26,-1.2380952380952381,1952,92.95238095238095,21,0,1576,1480
331,2007-12-14 19:30:00,Los Angeles Lakers,106,Golden State Warriors,108,Fri,6,2,1,12,10,6,5,-1,47,2.1363636363636362,2399,109.04545454545455,22,0,13,8,5,4,4,99,4.714285714285714,2245,106.9047619047619,21,0,1537,1557
332,2007-12-14 19:00:00,Toronto Raptors,104,Indiana Pacers,93,Fri,6,-11,0,11,11,5,6,1,-20,-0.9090909090909091,2294,104.27272727272727,22,0,13,10,5,5,3,86,3.739130434782609,2268,98.6086956521739,23,0,1490,1543
333,2007-12-14 19:00:00,Los Angeles Clippers,98,Memphis Grizzlies,91,Fri,6,-7,0,6,15,4,6,-5,-50,-2.380952380952381,2166,103.14285714285714,21,0,8,13,4,6,-1,-88,-4.190476190476191,1980,94.28571428571429,21,0,1442,1421
334,2007-12-14 19:00:00,Seattle SuperSonics,99,Minnesota Timberwolves,88,Fri,6,-11,0,3,17,2,8,-2,-168,-8.4,1861,93.05,20,0,6,17,3,9,1,-169,-7.3478260869565215,2279,99.08695652173913,23,0,1385,1391
335,2007-12-14 20:00:00,Cleveland Cavaliers,97,New Jersey Nets,105,Fri,6,8,1,9,13,4,9,-4,-140,-6.363636363636363,1983,90.13636363636364,22,0,10,12,5,8,1,-95,-4.318181818181818,2133,96.95454545454545,22,0,1417,1441
336,2007-12-14 19:00:00,Sacramento Kings,109,Philadelphia 76ers,99,Fri,6,-10,0,9,13,6,7,4,-8,-0.36363636363636365,2051,93.22727272727273,22,0,8,13,0,9,-1,-74,-3.5238095238095237,2074,98.76190476190476,21,0,1485,1461
337,2007-12-14 19:00:00,Utah Jazz,91,Portland Trail Blazers,99,Fri,6,8,1,10,12,8,3,5,-77,-3.5,2076,94.36363636363636,22,0,13,10,5,8,-5,122,5.304347826086956,2436,105.91304347826087,23,0,1466,1529
338,2007-12-15 19:00:00,Charlotte Bobcats,84,Atlanta Hawks,93,Sat,7,9,1,10,12,6,6,-2,-36,-1.6363636363636365,2033,92.4090909090909,22,0,8,13,1,7,-1,-128,-6.095238095238095,1937,92.23809523809524,21,0,1472,1411
339,2007-12-15 19:30:00,Philadelphia 76ers,92,Cleveland Cavaliers,86,Sat,7,-6,0,10,13,5,4,-1,-103,-4.478260869565218,2230,96.95652173913044,23,0,9,14,3,6,-1,-18,-0.782608695652174,2150,93.47826086956522,23,0,1431,1473
340,2007-12-15 19:30:00,Dallas Mavericks,96,Houston Rockets,83,Sat,7,-13,0,12,11,6,3,1,24,1.0434782608695652,2168,94.26086956521739,23,0,15,9,5,7,1,76,3.1666666666666665,2439,101.625,24,0,1498,1533
341,2007-12-15 19:30:00,Minnesota Timberwolves,92,Milwaukee Bucks,95,Sat,7,3,1,9,13,7,2,-1,-107,-4.863636363636363,2094,95.18181818181819,22,0,3,18,1,9,-3,-179,-8.523809523809524,1949,92.80952380952381,21,0,1435,1374
342,2007-12-15 19:00:00,Phoenix Suns,98,New Orleans Hornets,101,Sat,7,3,1,14,9,6,5,-2,38,1.6521739130434783,2207,95.95652173913044,23,0,17,6,10,3,1,123,5.3478260869565215,2531,110.04347826086956,23,0,1500,1564
343,2007-12-15 19:30:00,New Jersey Nets,86,New York Knicks,94,Sat,7,8,1,6,16,5,7,-5,-191,-8.681818181818182,2062,93.72727272727273,22,0,10,13,5,4,1,-132,-5.739130434782608,2088,90.78260869565217,23,0,1378,1426
344,2007-12-15 19:00:00,Memphis Grizzlies,123,Orlando Magic,119,Sat,7,-4,0,17,7,5,4,1,123,5.125,2474,103.08333333333333,24,0,6,16,2,9,-6,-57,-2.590909090909091,2257,102.5909090909091,22,0,1546,1432
345,2007-12-15 19:30:00,Denver Nuggets,91,San Antonio Spurs,102,Sat,7,11,1,17,5,12,0,-2,162,7.363636363636363,2210,100.45454545454545,22,0,14,8,4,5,3,110,5.0,2354,107.0,22,0,1580,1544
346,2007-12-15 19:00:00,Seattle SuperSonics,75,Utah Jazz,96,Sat,7,21,1,13,11,8,2,-6,114,4.75,2527,105.29166666666667,24,0,7,17,4,9,2,-158,-6.583333333333333,2378,99.08333333333333,24,0,1517,1401
347,2007-12-15 19:00:00,Sacramento Kings,79,Washington Wizards,92,Sat,7,13,1,12,10,7,4,3,40,1.8181818181818181,2244,102.0,22,0,9,13,1,9,1,-64,-2.909090909090909,2183,99.22727272727273,22,0,1524,1472
348,2007-12-16 18:00:00,Portland Trail Blazers,116,Denver Nuggets,105,Sun,1,-11,0,14,9,10,3,-1,99,4.304347826086956,2445,106.30434782608695,23,0,11,12,2,9,6,-69,-3.0,2175,94.56521739130434,23,0,1534,1477
349,2007-12-16 12:30:00,Golden State Warriors,87,Detroit Pistons,109,Sun,1,22,1,16,7,8,2,1,183,7.956521739130435,2284,99.30434782608695,23,0,13,10,6,5,1,49,2.130434782608696,2507,109.0,23,0,1583,1542
350,2007-12-16 18:30:00,Los Angeles Clippers,92,Los Angeles Lakers,113,Sun,1,21,1,13,9,8,4,-1,97,4.409090909090909,2351,106.86363636363636,22,0,9,13,5,6,1,-81,-3.6818181818181817,2078,94.45454545454545,22,0,1551,1430
351,2007-12-16 13:00:00,Boston Celtics,90,Toronto Raptors,77,Sun,1,-13,0,14,10,8,5,4,97,4.041666666666667,2372,98.83333333333333,24,0,19,2,7,2,8,299,14.238095238095237,2126,101.23809523809524,21,0,1551,1652
352,2007-12-17 19:00:00,Utah Jazz,111,Atlanta Hawks,116,Mon,2,5,1,11,12,7,6,1,-27,-1.173913043478261,2126,92.43478260869566,23,0,14,11,5,9,1,135,5.4,2623,104.92,25,0,1479,1527
353,2007-12-17 19:00:00,Milwaukee Bucks,99,Cleveland Cavaliers,104,Mon,2,5,1,10,14,5,5,-2,-109,-4.541666666666667,2316,96.5,24,0,10,13,2,11,1,-104,-4.521739130434782,2189,95.17391304347827,23,0,1424,1439
354,2007-12-17 19:30:00,Orlando Magic,108,Dallas Mavericks,111,Mon,2,3,1,16,9,10,2,2,89,3.56,2535,101.4,25,0,17,8,12,3,-1,119,4.76,2593,103.72,25,0,1543,1536
355,2007-12-17 19:00:00,Golden State Warriors,125,Memphis Grizzlies,117,Mon,2,-8,0,7,16,4,7,1,-53,-2.3043478260869565,2380,103.47826086956522,23,0,13,11,6,6,-1,27,1.125,2594,108.08333333333333,24,0,1441,1527
356,2007-12-17 19:30:00,Minnesota Timberwolves,87,Miami Heat,91,Mon,2,4,1,6,16,2,7,-1,-106,-4.818181818181818,2048,93.0909090909091,22,0,3,19,1,10,-4,-182,-8.272727272727273,2041,92.77272727272727,22,0,1424,1369
357,2007-12-17 19:30:00,Indiana Pacers,119,New York Knicks,92,Mon,2,-27,0,7,16,6,7,1,-183,-7.956521739130435,2156,93.73913043478261,23,0,11,12,6,5,-1,-31,-1.3478260869565217,2387,103.78260869565217,23,0,1388,1481
358,2007-12-17 19:00:00,New Orleans Hornets,76,Portland Trail Blazers,88,Mon,2,12,1,12,12,9,3,7,-58,-2.4166666666666665,2291,95.45833333333333,24,0,15,9,8,4,1,41,1.7083333333333333,2308,96.16666666666667,24,0,1490,1506
359,2007-12-17 19:30:00,Phoenix Suns,100,San Antonio Spurs,95,Mon,2,-5,0,18,5,13,0,1,173,7.521739130434782,2312,100.52173913043478,23,0,17,7,10,4,-1,120,5.0,2629,109.54166666666667,24,0,1589,1557
360,2007-12-18 19:30:00,Los Angeles Lakers,103,Chicago Bulls,91,Tue,3,-12,0,8,13,5,5,1,-75,-3.5714285714285716,1933,92.04761904761905,21,0,14,9,5,5,1,118,5.130434782608695,2464,107.1304347826087,23,0,1460,1561
361,2007-12-18 19:30:00,Toronto Raptors,80,Los Angeles Clippers,77,Tue,3,-3,0,9,14,4,7,-1,-102,-4.434782608695652,2170,94.34782608695652,23,0,14,11,6,5,-1,84,3.36,2449,97.96,25,0,1419,1542
362,2007-12-18 19:30:00,Sacramento Kings,106,New Jersey Nets,101,Tue,3,-5,0,10,14,5,9,-1,-140,-5.833333333333333,2174,90.58333333333333,24,0,9,14,1,10,-1,-77,-3.347826086956522,2262,98.34782608695652,23,0,1415,1461
363,2007-12-19 19:00:00,Miami Heat,111,Atlanta Hawks,114,Wed,4,3,1,12,12,8,6,2,-22,-0.9166666666666666,2242,93.41666666666667,24,0,7,16,4,9,1,-102,-4.434782608695652,2139,93.0,23,0,1487,1429
364,2007-12-19 19:00:00,Detroit Pistons,87,Boston Celtics,85,Wed,4,-2,0,20,2,12,0,9,312,14.181818181818182,2216,100.72727272727273,22,0,17,7,8,5,2,205,8.541666666666666,2393,99.70833333333333,24,0,1660,1597
365,2007-12-19 19:00:00,Utah Jazz,92,Charlotte Bobcats,98,Wed,4,6,1,8,14,7,6,-2,-137,-6.2272727272727275,2021,91.86363636363636,22,0,14,12,5,10,-1,130,5.0,2734,105.15384615384616,26,0,1403,1518
366,2007-12-19 20:30:00,Phoenix Suns,105,Dallas Mavericks,108,Wed,4,3,1,17,9,11,2,3,92,3.5384615384615383,2646,101.76923076923077,26,0,18,7,11,4,1,125,5.0,2729,109.16,25,0,1548,1564
367,2007-12-19 19:30:00,Orlando Magic,97,Houston Rockets,92,Wed,4,-5,0,12,12,6,4,-1,11,0.4583333333333333,2251,93.79166666666667,24,0,17,9,12,4,-2,116,4.461538461538462,2701,103.88461538461539,26,0,1487,1530
368,2007-12-19 19:00:00,Philadelphia 76ers,85,Indiana Pacers,102,Wed,4,17,1,12,12,5,7,1,-4,-0.16666666666666666,2506,104.41666666666667,24,0,10,14,4,6,1,-12,-0.5,2242,93.41666666666667,24,0,1494,1479
369,2007-12-19 19:00:00,San Antonio Spurs,85,Memphis Grizzlies,88,Wed,4,3,1,7,17,4,8,-1,-61,-2.5416666666666665,2497,104.04166666666667,24,0,18,6,5,5,-1,168,7.0,2407,100.29166666666667,24,0,1434,1581
370,2007-12-19 19:00:00,Sacramento Kings,102,Milwaukee Bucks,89,Wed,4,-13,0,10,14,8,2,-1,-109,-4.541666666666667,2288,95.33333333333333,24,0,10,14,2,10,1,-72,-3.0,2368,98.66666666666667,24,0,1431,1466
371,2007-12-19 19:00:00,Golden State Warriors,111,Minnesota Timberwolves,98,Wed,4,-13,0,3,20,2,9,-5,-186,-8.08695652173913,2128,92.52173913043478,23,0,14,11,7,6,1,35,1.4,2719,108.76,25,0,1363,1533
372,2007-12-19 19:30:00,Cleveland Cavaliers,90,New York Knicks,108,Wed,4,18,1,7,17,6,8,-1,-210,-8.75,2248,93.66666666666667,24,0,11,14,5,9,1,-104,-4.16,2420,96.8,25,0,1374,1431
373,2007-12-19 19:00:00,Toronto Raptors,96,Portland Trail Blazers,101,Wed,4,5,1,13,12,10,3,8,-46,-1.84,2379,95.16,25,0,15,11,7,5,1,87,3.3461538461538463,2529,97.26923076923077,26,0,1502,1545
374,2007-12-19 19:00:00,New Orleans Hornets,107,Seattle SuperSonics,93,Wed,4,-14,0,7,18,3,8,-1,-179,-7.16,2453,98.12,25,0,15,10,8,5,-1,29,1.16,2384,95.36,25,0,1390,1493
375,2007-12-19 19:00:00,Chicago Bulls,95,Washington Wizards,84,Wed,4,-11,0,13,10,8,4,4,53,2.3043478260869565,2336,101.56521739130434,23,0,8,14,3,8,-1,-87,-3.9545454545454546,2024,92.0,22,0,1534,1452
376,2007-12-20 20:00:00,Los Angeles Lakers,90,Cleveland Cavaliers,94,Thu,5,4,1,11,15,6,5,-1,-122,-4.6923076923076925,2510,96.53846153846153,26,0,15,9,6,5,2,130,5.416666666666667,2567,106.95833333333333,24,0,1412,1568
377,2007-12-20 20:30:00,Houston Rockets,111,Denver Nuggets,112,Thu,5,1,1,14,10,10,4,-2,88,3.6666666666666665,2550,106.25,24,0,12,13,6,8,-2,6,0.24,2343,93.72,25,0,1520,1481
378,2007-12-20 19:30:00,New Jersey Nets,107,Miami Heat,103,Thu,5,-4,0,7,17,3,7,-1,-105,-4.375,2250,93.75,24,0,10,15,5,5,-2,-145,-5.8,2275,91.0,25,0,1424,1409
379,2007-12-21 19:00:00,Chicago Bulls,82,Boston Celtics,107,Fri,6,25,1,20,3,12,1,-1,310,13.478260869565217,2301,100.04347826086956,23,0,9,14,4,8,1,-76,-3.3043478260869565,2119,92.1304347826087,23,0,1653,1466
380,2007-12-21 19:00:00,New York Knicks,95,Charlotte Bobcats,105,Fri,6,10,1,9,14,8,6,1,-131,-5.695652173913044,2119,92.1304347826087,23,0,8,17,1,9,1,-192,-7.68,2356,94.24,25,0,1414,1392
381,2007-12-21 20:30:00,Los Angeles Clippers,89,Dallas Mavericks,102,Fri,6,13,1,18,9,12,2,4,95,3.5185185185185186,2754,102.0,27,0,9,15,5,7,-2,-105,-4.375,2247,93.625,24,0,1553,1415
382,2007-12-21 20:00:00,Memphis Grizzlies,67,Detroit Pistons,94,Fri,6,27,1,18,7,9,2,3,207,8.28,2480,99.2,25,0,8,17,3,9,1,-58,-2.32,2585,103.4,25,0,1603,1442
383,2007-12-21 19:00:00,Indiana Pacers,118,Minnesota Timberwolves,131,Fri,6,13,1,3,21,2,10,-6,-199,-8.291666666666666,2226,92.75,24,0,13,12,7,5,2,13,0.52,2608,104.32,25,0,1357,1507
384,2007-12-21 19:00:00,Utah Jazz,113,Orlando Magic,94,Fri,6,-19,0,18,9,5,5,1,121,4.481481481481482,2798,103.62962962962963,27,0,14,13,5,11,-2,124,4.592592592592593,2826,104.66666666666667,27,0,1535,1506
385,2007-12-21 19:00:00,Los Angeles Lakers,106,Philadelphia 76ers,101,Fri,6,-5,0,10,15,6,8,-1,-29,-1.16,2327,93.08,25,0,15,10,6,6,-1,126,5.04,2657,106.28,25,0,1465,1557
386,2007-12-21 19:00:00,Denver Nuggets,96,Portland Trail Blazers,99,Fri,6,3,1,14,12,11,3,9,-41,-1.5769230769230769,2480,95.38461538461539,26,0,15,10,4,6,1,89,3.56,2662,106.48,25,0,1510,1523
387,2007-12-21 19:30:00,Toronto Raptors,115,Seattle SuperSonics,123,Fri,6,8,1,7,19,3,9,-2,-193,-7.423076923076923,2546,97.92307692307692,26,0,15,12,7,6,-1,82,3.037037037037037,2625,97.22222222222223,27,0,1381,1536
388,2007-12-21 19:00:00,Atlanta Hawks,97,Washington Wizards,92,Fri,6,-5,0,13,11,8,5,-1,42,1.75,2420,100.83333333333333,24,0,13,12,4,6,3,-19,-0.76,2356,94.24,25,0,1519,1491
389,2007-12-22 19:30:00,Houston Rockets,116,Chicago Bulls,98,Sat,7,-18,0,9,15,5,6,-1,-101,-4.208333333333333,2201,91.70833333333333,24,0,12,14,6,9,-3,5,0.19230769230769232,2454,94.38461538461539,26,0,1457,1477
390,2007-12-22 19:00:00,Washington Wizards,85,Indiana Pacers,93,Sat,7,8,1,13,13,6,7,-1,0,0.0,2726,104.84615384615384,26,0,13,12,5,6,-2,37,1.48,2512,100.48,25,0,1487,1511
391,2007-12-22 19:00:00,Philadelphia 76ers,99,Memphis Grizzlies,97,Sat,7,-2,0,8,18,5,8,-1,-85,-3.269230769230769,2652,102.0,26,0,10,16,4,7,-2,-34,-1.3076923076923077,2428,93.38461538461539,26,0,1431,1460
392,2007-12-22 19:30:00,Utah Jazz,102,Miami Heat,104,Sat,7,2,1,7,18,3,8,-2,-109,-4.36,2353,94.12,25,0,15,13,6,11,1,143,5.107142857142857,2939,104.96428571428571,28,0,1417,1523
393,2007-12-22 19:30:00,Charlotte Bobcats,99,Milwaukee Bucks,103,Sat,7,4,1,10,15,8,3,-2,-122,-4.88,2377,95.08,25,0,10,14,1,8,2,-121,-5.041666666666667,2224,92.66666666666667,24,0,1420,1423
394,2007-12-22 19:30:00,Golden State Warriors,95,New Jersey Nets,100,Sat,7,5,1,11,15,5,10,1,-141,-5.423076923076923,2382,91.61538461538461,26,0,15,11,8,6,2,48,1.8461538461538463,2830,108.84615384615384,26,0,1415,1538
395,2007-12-22 19:00:00,Minnesota Timberwolves,76,New Orleans Hornets,110,Sat,7,34,1,16,10,7,5,1,43,1.6538461538461537,2491,95.8076923076923,26,0,4,21,1,11,1,-186,-7.44,2357,94.28,25,0,1501,1376
396,2007-12-22 19:00:00,Toronto Raptors,103,Phoenix Suns,122,Sat,7,19,1,18,8,7,3,-1,122,4.6923076923076925,2834,109.0,26,0,15,13,7,7,-2,74,2.642857142857143,2740,97.85714285714286,28,0,1558,1521
397,2007-12-22 19:30:00,Los Angeles Clippers,90,San Antonio Spurs,99,Sat,7,9,1,18,7,13,1,-2,165,6.6,2492,99.68,25,0,9,16,5,8,-3,-118,-4.72,2336,93.44,25,0,1572,1408
398,2007-12-23 18:30:00,Orlando Magic,91,Boston Celtics,103,Sun,1,12,1,21,3,13,1,1,335,13.958333333333334,2408,100.33333333333333,24,0,18,10,13,4,-1,102,3.642857142857143,2892,103.28571428571429,28,0,1661,1517
399,2007-12-23 18:00:00,Golden State Warriors,105,Cleveland Cavaliers,96,Sun,1,-9,0,12,15,7,5,1,-118,-4.37037037037037,2604,96.44444444444444,27,0,15,12,8,7,-1,43,1.5925925925925926,2925,108.33333333333333,27,0,1422,1527
400,2007-12-23 18:00:00,Houston Rockets,82,Detroit Pistons,94,Sun,1,12,1,19,7,10,2,4,234,9.0,2574,99.0,26,0,13,14,7,9,1,23,0.8518518518518519,2570,95.18518518518519,27,0,1613,1491
401,2007-12-23 12:00:00,Los Angeles Lakers,95,New York Knicks,90,Sun,1,-5,0,8,18,7,8,-1,-202,-7.769230769230769,2451,94.26923076923077,26,0,16,10,7,6,1,131,5.038461538461538,2763,106.26923076923077,26,0,1382,1561
402,2007-12-23 18:00:00,Denver Nuggets,106,Sacramento Kings,105,Sun,1,-1,0,11,14,8,4,2,-59,-2.36,2470,98.8,25,0,15,11,4,7,-1,86,3.3076923076923075,2758,106.07692307692308,26,0,1476,1517
403,2007-12-25 14:30:00,Miami Heat,82,Cleveland Cavaliers,96,Tue,3,14,1,12,16,7,6,-1,-127,-4.535714285714286,2700,96.42857142857143,28,0,8,18,4,10,1,-107,-4.115384615384615,2457,94.5,26,0,1415,1423
