,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast,Home_ELO,Visitor_ELO
308,2012-01-31 19:30:00,Sacramento Kings,90,Golden State Warriors,93,Tue,3,3,1,6,12,4,7,-1,-61,-3.388888888888889,1734,96.33333333333333,18,0,6,14,2,10,-4,-234,-11.7,1812,90.6,20,0,1448,1377
309,2012-01-31 19:00:00,New Jersey Nets,99,Indiana Pacers,106,Tue,3,7,1,13,6,5,1,1,52,2.736842105263158,1769,93.10526315789474,19,0,7,14,5,8,-1,-149,-7.095238095238095,1922,91.52380952380952,21,0,1538,1418
310,2012-01-31 19:30:00,Charlotte Bobcats,73,Los Angeles Lakers,106,Tue,3,33,1,12,9,10,2,1,32,1.5238095238095237,1953,93.0,21,0,3,18,1,10,-8,-246,-11.714285714285714,1866,88.85714285714286,21,0,1512,1337
311,2012-01-31 19:00:00,Denver Nuggets,97,Memphis Grizzlies,100,Tue,3,3,1,10,10,6,3,-4,24,1.2,1865,93.25,20,0,14,6,7,3,-1,133,6.65,2116,105.8,20,0,1497,1562
312,2012-01-31 19:30:00,Detroit Pistons,86,New York Knicks,113,Tue,3,27,1,7,13,3,6,-3,-38,-1.9,1874,93.7,20,0,4,18,1,10,-5,-230,-10.454545454545455,1884,85.63636363636364,22,0,1440,1360
313,2012-01-31 19:00:00,Atlanta Hawks,100,Toronto Raptors,77,Tue,3,-23,0,7,14,2,5,1,-113,-5.380952380952381,1837,87.47619047619048,21,0,15,6,7,5,2,131,6.238095238095238,2047,97.47619047619048,21,0,1426,1561
314,2012-02-01 19:30:00,Toronto Raptors,64,Boston Celtics,100,Wed,4,36,1,10,10,6,6,1,36,1.8,1796,89.8,20,0,7,15,5,9,-1,-136,-6.181818181818182,1914,87.0,22,0,1519,1415
315,2012-02-01 19:00:00,Oklahoma City Thunder,95,Dallas Mavericks,86,Wed,4,-9,0,14,8,9,3,3,90,4.090909090909091,2084,94.72727272727273,22,0,16,4,8,3,-1,106,5.3,2007,100.35,20,0,1552,1560
316,2012-02-01 19:00:00,Miami Heat,97,Milwaukee Bucks,105,Wed,4,8,1,9,11,6,2,2,-6,-0.3,1885,94.25,20,0,16,5,6,3,5,165,7.857142857142857,2185,104.04761904761905,21,0,1494,1594
317,2012-02-01 19:00:00,Indiana Pacers,109,Minnesota Timberwolves,99,Wed,4,-10,0,10,11,5,7,1,37,1.7619047619047619,2028,96.57142857142857,21,0,14,6,8,5,2,59,2.95,1875,93.75,20,0,1510,1543
318,2012-02-01 19:30:00,Detroit Pistons,96,New Jersey Nets,99,Wed,4,3,1,7,15,2,6,-2,-156,-7.090909090909091,2021,91.86363636363636,22,0,4,19,1,11,-6,-257,-11.173913043478262,1970,85.65217391304348,23,0,1412,1345
319,2012-02-01 19:00:00,Phoenix Suns,120,New Orleans Hornets,103,Wed,4,-17,0,4,17,2,10,-2,-98,-4.666666666666667,1836,87.42857142857143,21,0,7,13,3,7,-1,-96,-4.8,1832,91.6,20,0,1419,1431
320,2012-02-01 19:00:00,Washington Wizards,103,Orlando Magic,109,Wed,4,6,1,12,9,6,4,-4,9,0.42857142857142855,1916,91.23809523809524,21,0,4,17,1,8,-1,-198,-9.428571428571429,1865,88.80952380952381,21,0,1478,1386
321,2012-02-01 19:00:00,Chicago Bulls,82,Philadelphia 76ers,98,Wed,4,16,1,15,6,11,2,3,239,11.380952380952381,2047,97.47619047619048,21,0,18,5,9,4,1,217,9.434782608695652,2228,96.8695652173913,23,0,1586,1598
322,2012-02-01 19:00:00,Charlotte Bobcats,68,Portland Trail Blazers,112,Wed,4,44,1,12,9,9,1,-1,95,4.523809523809524,2036,96.95238095238095,21,0,3,19,1,11,-9,-279,-12.681818181818182,1939,88.13636363636364,22,0,1533,1325
323,2012-02-01 19:30:00,Houston Rockets,91,San Antonio Spurs,99,Wed,4,8,1,13,9,10,1,1,73,3.3181818181818183,2153,97.86363636363636,22,0,12,9,3,6,-1,36,1.7142857142857142,2072,98.66666666666667,21,0,1534,1512
324,2012-02-01 20:30:00,Los Angeles Clippers,107,Utah Jazz,105,Wed,4,-2,0,12,7,10,3,2,23,1.2105263157894737,1839,96.78947368421052,19,0,12,6,2,4,3,36,2.0,1774,98.55555555555556,18,0,1525,1537
325,2012-02-02 19:30:00,Memphis Grizzlies,96,Atlanta Hawks,77,Thu,5,-19,0,16,6,8,1,3,154,7.0,2147,97.5909090909091,22,0,11,10,4,7,1,27,1.2857142857142858,1965,93.57142857142857,21,0,1571,1503
326,2012-02-02 19:30:00,Utah Jazz,101,Golden State Warriors,119,Thu,5,18,1,7,12,5,7,1,-58,-3.0526315789473686,1827,96.15789473684211,19,0,12,8,2,4,-1,21,1.05,1944,97.2,20,0,1452,1520
327,2012-02-02 19:30:00,Denver Nuggets,112,Los Angeles Clippers,91,Thu,5,-21,0,13,6,10,2,4,38,2.0,1881,99.0,19,0,14,7,7,4,-2,130,6.190476190476191,2213,105.38095238095238,21,0,1541,1555
328,2012-02-02 20:00:00,Chicago Bulls,105,New York Knicks,102,Thu,5,-3,0,8,13,4,6,1,-11,-0.5238095238095238,1987,94.61904761904762,21,0,18,6,9,5,-1,201,8.375,2310,96.25,24,0,1454,1583
329,2012-02-02 19:00:00,Portland Trail Blazers,92,Sacramento Kings,95,Thu,5,3,1,6,15,4,4,-5,-237,-11.285714285714286,1902,90.57142857142857,21,0,13,9,3,8,1,139,6.318181818181818,2148,97.63636363636364,22,0,1372,1544
330,2012-02-02 19:30:00,New Orleans Hornets,81,San Antonio Spurs,93,Thu,5,12,1,14,9,11,1,2,81,3.5217391304347827,2252,97.91304347826087,23,0,4,18,2,7,-3,-115,-5.2272727272727275,1939,88.13636363636364,22,0,1542,1404
331,2012-02-03 20:00:00,New York Knicks,89,Boston Celtics,91,Fri,6,2,1,11,10,7,6,2,72,3.4285714285714284,1896,90.28571428571429,21,0,8,14,4,7,-1,-14,-0.6363636363636364,2089,94.95454545454545,22,0,1535,1450
332,2012-02-03 19:30:00,Indiana Pacers,98,Dallas Mavericks,87,Fri,6,-11,0,14,9,9,4,-1,81,3.5217391304347827,2170,94.34782608695652,23,0,15,6,9,5,3,69,3.2857142857142856,1984,94.47619047619048,21,0,1542,1552
333,2012-02-03 20:30:00,Los Angeles Lakers,93,Denver Nuggets,89,Fri,6,-4,0,15,7,7,3,1,151,6.863636363636363,2325,105.68181818181819,22,0,13,9,2,7,2,65,2.9545454545454546,2059,93.5909090909091,22,0,1571,1523
334,2012-02-03 19:30:00,Milwaukee Bucks,80,Detroit Pistons,88,Fri,6,8,1,4,20,3,8,-7,-260,-10.833333333333334,2066,86.08333333333333,24,0,10,11,3,9,3,2,0.09523809523809523,1990,94.76190476190476,21,0,1340,1506
335,2012-02-03 19:00:00,Phoenix Suns,81,Houston Rockets,99,Fri,6,18,1,12,10,9,3,-2,28,1.2727272727272727,2163,98.31818181818181,22,0,8,13,4,7,1,-79,-3.761904761904762,1952,92.95238095238095,21,0,1503,1445
336,2012-02-03 19:30:00,Minnesota Timberwolves,108,New Jersey Nets,105,Fri,6,-3,0,8,15,3,6,1,-153,-6.6521739130434785,2120,92.17391304347827,23,0,10,12,5,4,-1,27,1.2272727272727273,2127,96.68181818181819,22,0,1416,1500
337,2012-02-03 19:00:00,Memphis Grizzlies,94,Oklahoma City Thunder,101,Fri,6,7,1,17,4,8,1,1,115,5.476190476190476,2102,100.0952380952381,21,0,12,10,5,7,2,46,2.090909090909091,2061,93.68181818181819,22,0,1569,1522
338,2012-02-03 19:00:00,Cleveland Cavaliers,94,Orlando Magic,102,Fri,6,8,1,13,9,7,4,1,15,0.6818181818181818,2025,92.04545454545455,22,0,8,12,5,7,-1,-65,-3.25,1872,93.6,20,0,1483,1448
339,2012-02-03 19:00:00,Miami Heat,99,Philadelphia 76ers,79,Fri,6,-20,0,16,6,12,2,4,255,11.590909090909092,2145,97.5,22,0,16,6,6,4,-1,157,7.136363636363637,2282,103.72727272727273,22,0,1600,1581
340,2012-02-03 19:00:00,Washington Wizards,89,Toronto Raptors,106,Fri,6,17,1,7,16,2,6,-2,-172,-7.478260869565218,1978,86.0,23,0,4,18,1,9,-2,-204,-9.272727272727273,1968,89.45454545454545,22,0,1398,1380
341,2012-02-04 19:00:00,Philadelphia 76ers,98,Atlanta Hawks,87,Sat,7,-11,0,16,7,8,2,-1,135,5.869565217391305,2224,96.69565217391305,23,0,16,7,4,4,-1,235,10.217391304347826,2224,96.69565217391305,23,0,1551,1582
342,2012-02-04 19:30:00,Dallas Mavericks,88,Cleveland Cavaliers,91,Sat,7,3,1,8,13,3,5,-2,-73,-3.4761904761904763,1966,93.61904761904762,21,0,14,10,5,5,-2,70,2.9166666666666665,2257,94.04166666666667,24,0,1440,1531
343,2012-02-04 19:30:00,New Orleans Hornets,87,Detroit Pistons,89,Sat,7,2,1,5,20,4,8,1,-252,-10.08,2154,86.16,25,0,4,19,2,8,-4,-127,-5.521739130434782,2020,87.82608695652173,23,0,1355,1397
344,2012-02-04 19:00:00,Orlando Magic,85,Indiana Pacers,81,Sat,7,-4,0,16,6,6,1,4,80,3.6363636363636362,2082,94.63636363636364,22,0,14,9,6,5,2,23,1.0,2127,92.47826086956522,23,0,1562,1490
345,2012-02-04 19:30:00,Chicago Bulls,113,Milwaukee Bucks,90,Sat,7,-23,0,10,12,7,2,-1,-6,-0.2727272727272727,2070,94.0909090909091,22,0,19,6,10,5,1,204,8.16,2415,96.6,25,0,1490,1586
346,2012-02-04 19:00:00,Houston Rockets,91,Minnesota Timberwolves,100,Sat,7,9,1,11,12,5,8,1,30,1.3043478260869565,2235,97.17391304347827,23,0,13,10,3,7,1,46,2.0,2262,98.34782608695652,23,0,1503,1515
347,2012-02-04 19:30:00,New Jersey Nets,92,New York Knicks,99,Sat,7,7,1,8,15,4,7,-2,-16,-0.6956521739130435,2178,94.69565217391305,23,0,8,16,5,9,-1,-156,-6.5,2225,92.70833333333333,24,0,1446,1412
348,2012-02-04 19:00:00,Charlotte Bobcats,89,Phoenix Suns,95,Sat,7,6,1,8,14,4,6,-1,-97,-4.409090909090909,2033,92.4090909090909,22,0,3,20,1,12,-10,-323,-14.043478260869565,2007,87.26086956521739,23,0,1432,1313
349,2012-02-04 19:00:00,Denver Nuggets,97,Portland Trail Blazers,117,Sat,7,20,1,13,10,10,1,-1,136,5.913043478260869,2240,97.3913043478261,23,0,15,8,8,4,-1,147,6.391304347826087,2414,104.95652173913044,23,0,1534,1563
350,2012-02-04 19:00:00,Golden State Warriors,106,Sacramento Kings,114,Sat,7,8,1,7,15,5,4,1,-234,-10.636363636363637,1997,90.77272727272727,22,0,8,12,2,5,2,-40,-2.0,1946,97.3,20,0,1381,1471
351,2012-02-04 19:30:00,Oklahoma City Thunder,96,San Antonio Spurs,107,Sat,7,11,1,15,9,12,1,3,93,3.875,2345,97.70833333333333,24,0,18,4,9,3,2,122,5.545454545454546,2203,100.13636363636364,22,0,1548,1576
352,2012-02-04 19:00:00,Los Angeles Lakers,87,Utah Jazz,96,Sat,7,9,1,12,9,10,4,-2,3,0.14285714285714285,2045,97.38095238095238,21,0,14,9,3,7,3,69,3.0,2152,93.56521739130434,23,0,1500,1530
353,2012-02-04 19:00:00,Los Angeles Clippers,107,Washington Wizards,81,Sat,7,-26,0,4,19,3,9,-3,-221,-9.608695652173912,2057,89.43478260869566,23,0,13,7,3,4,-1,17,0.85,1972,98.6,20,0,1366,1524
354,2012-02-05 12:00:00,Memphis Grizzlies,80,Boston Celtics,98,Sun,1,18,1,12,10,8,6,3,74,3.3636363636363638,1987,90.31818181818181,22,0,12,11,5,8,-1,39,1.6956521739130435,2155,93.69565217391305,23,0,1538,1514
355,2012-02-05 13:00:00,Toronto Raptors,89,Miami Heat,95,Sun,1,6,1,17,6,10,2,1,177,7.695652173913044,2381,103.52173913043478,23,0,8,16,5,10,1,-155,-6.458333333333333,2084,86.83333333333333,24,0,1598,1411
356,2012-02-06 19:30:00,Phoenix Suns,99,Atlanta Hawks,90,Mon,2,-9,0,16,8,8,3,-2,124,5.166666666666667,2311,96.29166666666667,24,0,9,14,4,8,1,-91,-3.9565217391304346,2128,92.52173913043478,23,0,1541,1436
357,2012-02-06 19:00:00,Houston Rockets,99,Denver Nuggets,90,Mon,2,-9,0,15,9,7,4,-2,127,5.291666666666667,2511,104.625,24,0,13,11,3,8,-1,37,1.5416666666666667,2353,98.04166666666667,24,0,1544,1504
358,2012-02-06 19:00:00,San Antonio Spurs,89,Memphis Grizzlies,84,Mon,2,-5,0,12,12,7,3,-2,21,0.875,2235,93.125,24,0,16,9,3,8,4,104,4.16,2452,98.08,25,0,1500,1560
359,2012-02-06 19:30:00,Chicago Bulls,108,New Jersey Nets,87,Mon,2,-21,0,8,17,3,7,-2,-163,-6.52,2317,92.68,25,0,20,6,11,5,2,227,8.73076923076923,2528,97.23076923076923,26,0,1404,1598
360,2012-02-06 19:00:00,Sacramento Kings,100,New Orleans Hornets,92,Mon,2,-8,0,4,20,2,11,-5,-129,-5.375,2107,87.79166666666667,24,0,8,15,2,11,2,-226,-9.826086956521738,2111,91.78260869565217,23,0,1391,1393
361,2012-02-06 19:30:00,Utah Jazz,88,New York Knicks,99,Mon,2,11,1,9,15,5,7,1,-9,-0.375,2277,94.875,24,0,13,9,2,5,1,12,0.5454545454545454,2141,97.31818181818181,22,0,1453,1510
362,2012-02-06 19:00:00,Los Angeles Clippers,107,Orlando Magic,102,Mon,2,-5,0,15,9,8,4,3,27,1.125,2212,92.16666666666667,24,0,14,7,4,4,1,43,2.0476190476190474,2079,99.0,21,0,1498,1534
363,2012-02-06 19:00:00,Los Angeles Lakers,90,Philadelphia 76ers,95,Mon,2,5,1,17,7,12,3,1,246,10.25,2322,96.75,24,0,14,10,3,8,-1,60,2.5,2239,93.29166666666667,24,0,1591,1519
364,2012-02-06 19:00:00,Oklahoma City Thunder,111,Portland Trail Blazers,107,Mon,2,-4,0,14,10,11,1,1,156,6.5,2357,98.20833333333333,24,0,18,5,9,4,-1,111,4.826086956521739,2299,99.95652173913044,23,0,1552,1563
365,2012-02-06 19:00:00,Toronto Raptors,108,Washington Wizards,111,Mon,2,3,1,4,20,3,10,-4,-247,-10.291666666666666,2138,89.08333333333333,24,0,8,17,5,11,-1,-161,-6.44,2173,86.92,25,0,1355,1407
366,2012-02-07 19:30:00,Charlotte Bobcats,84,Boston Celtics,94,Tue,3,10,1,13,10,9,6,4,92,4.0,2085,90.65217391304348,23,0,3,21,1,13,-11,-329,-13.708333333333334,2096,87.33333333333333,24,0,1551,1308
367,2012-02-07 19:30:00,Oklahoma City Thunder,119,Golden State Warriors,116,Tue,3,-3,0,8,13,6,7,-1,-48,-2.2857142857142856,2052,97.71428571428571,21,0,19,5,10,4,1,115,4.791666666666667,2410,100.41666666666667,24,0,1458,1569
368,2012-02-07 19:00:00,Utah Jazz,99,Indiana Pacers,104,Tue,3,5,1,16,7,6,2,-1,76,3.3043478260869565,2163,94.04347826086956,23,0,13,10,2,6,-1,1,0.043478260869565216,2229,96.91304347826087,23,0,1553,1496
369,2012-02-07 19:30:00,Cleveland Cavaliers,91,Miami Heat,107,Tue,3,16,1,18,6,11,2,2,183,7.625,2476,103.16666666666667,24,0,9,13,5,8,1,-70,-3.1818181818181817,2057,93.5,22,0,1601,1447
370,2012-02-07 19:00:00,Phoenix Suns,107,Milwaukee Bucks,105,Tue,3,-2,0,10,13,7,3,-2,-29,-1.2608695652173914,2160,93.91304347826087,23,0,10,14,5,8,2,-82,-3.4166666666666665,2227,92.79166666666667,24,0,1477,1449
371,2012-02-07 19:00:00,Sacramento Kings,84,Minnesota Timberwolves,86,Tue,3,2,1,12,12,6,8,2,39,1.625,2335,97.29166666666667,24,0,9,15,3,11,3,-218,-9.083333333333334,2211,92.125,24,0,1513,1402
372,2012-02-08 19:30:00,Indiana Pacers,87,Atlanta Hawks,97,Wed,4,10,1,16,9,8,4,-3,115,4.6,2401,96.04,25,0,17,7,10,5,1,81,3.375,2267,94.45833333333333,24,0,1527,1558
373,2012-02-08 19:00:00,Los Angeles Clippers,92,Cleveland Cavaliers,99,Wed,4,7,1,9,14,4,5,-1,-86,-3.739130434782609,2148,93.3913043478261,23,0,15,7,5,4,2,48,2.1818181818181817,2186,99.36363636363636,22,0,1439,1540
374,2012-02-08 19:00:00,Dallas Mavericks,105,Denver Nuggets,95,Wed,4,-10,0,15,10,7,5,-3,118,4.72,2601,104.04,25,0,14,11,5,6,-3,67,2.68,2345,93.8,25,0,1532,1523
375,2012-02-08 19:00:00,Minnesota Timberwolves,80,Memphis Grizzlies,85,Wed,4,5,1,12,13,7,4,-3,16,0.64,2319,92.76,25,0,13,12,6,4,3,41,1.64,2421,96.84,25,0,1494,1516
376,2012-02-08 19:30:00,Detroit Pistons,99,New Jersey Nets,92,Wed,4,-7,0,8,18,3,8,-3,-184,-7.076923076923077,2404,92.46153846153847,26,0,6,20,1,12,2,-250,-9.615384615384615,2243,86.26923076923077,26,0,1396,1360
377,2012-02-08 19:00:00,Chicago Bulls,90,New Orleans Hornets,67,Wed,4,-23,0,4,21,2,12,-6,-137,-5.48,2199,87.96,25,0,21,6,12,5,3,248,9.185185185185185,2636,97.62962962962963,27,0,1381,1605
378,2012-02-08 19:00:00,Miami Heat,89,Orlando Magic,102,Wed,4,13,1,15,10,8,5,-1,22,0.88,2314,92.56,25,0,19,6,7,4,3,199,7.96,2583,103.32,25,0,1491,1608
379,2012-02-08 19:00:00,San Antonio Spurs,100,Philadelphia 76ers,90,Wed,4,-10,0,18,7,13,3,2,251,10.04,2417,96.68,25,0,17,9,4,8,5,109,4.1923076923076925,2541,97.73076923076923,26,0,1596,1565
380,2012-02-08 19:00:00,Houston Rockets,103,Portland Trail Blazers,96,Wed,4,-7,0,14,11,11,2,-1,152,6.08,2464,98.56,25,0,14,11,4,8,1,46,1.84,2452,98.08,25,0,1545,1515
381,2012-02-08 19:00:00,Milwaukee Bucks,105,Toronto Raptors,99,Wed,4,-6,0,8,18,3,6,-2,-164,-6.3076923076923075,2281,87.73076923076923,26,0,10,14,3,10,-3,-31,-1.2916666666666667,2265,94.375,24,0,1400,1471
382,2012-02-08 19:00:00,New York Knicks,107,Washington Wizards,93,Wed,4,-14,0,5,20,4,10,1,-244,-9.76,2249,89.96,25,0,10,15,4,8,2,2,0.08,2376,95.04,25,0,1361,1466
383,2012-02-09 20:00:00,Los Angeles Lakers,88,Boston Celtics,87,Thu,5,-1,0,14,10,10,6,5,102,4.25,2179,90.79166666666667,24,0,14,11,3,9,-2,55,2.2,2329,93.16,25,0,1554,1513
384,2012-02-09 19:00:00,Golden State Warriors,109,Denver Nuggets,101,Thu,5,-8,0,15,11,7,6,-4,108,4.153846153846154,2696,103.6923076923077,26,0,8,14,2,6,-2,-51,-2.3181818181818183,2168,98.54545454545455,22,0,1521,1454
385,2012-02-09 19:00:00,Houston Rockets,96,Phoenix Suns,89,Thu,5,-7,0,11,14,5,6,3,-80,-3.2,2334,93.36,25,0,15,11,5,8,2,53,2.0384615384615383,2555,98.26923076923077,26,0,1454,1524
386,2012-02-09 19:30:00,Oklahoma City Thunder,101,Sacramento Kings,106,Thu,5,5,1,9,16,6,4,-1,-220,-8.8,2295,91.8,25,0,20,5,11,4,2,118,4.72,2529,101.16,25,0,1398,1572
387,2012-02-10 19:00:00,Chicago Bulls,95,Charlotte Bobcats,64,Fri,6,-31,0,3,22,2,8,-12,-339,-13.56,2180,87.2,25,0,22,6,13,5,4,271,9.678571428571429,2726,97.35714285714286,28,0,1304,1611
388,2012-02-10 19:30:00,Milwaukee Bucks,113,Cleveland Cavaliers,112,Fri,6,-1,0,10,14,5,5,1,-79,-3.2916666666666665,2247,93.625,24,0,11,14,4,10,1,-25,-1.0,2370,94.8,25,0,1450,1476
389,2012-02-10 19:30:00,New Jersey Nets,92,Detroit Pistons,109,Fri,6,17,1,7,20,5,8,3,-243,-9.0,2342,86.74074074074075,27,0,8,19,5,10,-4,-191,-7.074074074074074,2496,92.44444444444444,27,0,1369,1386
390,2012-02-10 19:00:00,Indiana Pacers,92,Memphis Grizzlies,98,Fri,6,6,1,13,13,8,4,1,21,0.8076923076923077,2404,92.46153846153847,26,0,17,8,10,6,-1,71,2.84,2354,94.16,25,0,1501,1546
391,2012-02-10 19:00:00,Dallas Mavericks,104,Minnesota Timberwolves,97,Fri,6,-7,0,13,13,7,8,-1,36,1.3846153846153846,2501,96.1923076923077,26,0,15,11,6,6,1,77,2.9615384615384617,2450,94.23076923076923,26,0,1508,1533
392,2012-02-10 19:00:00,Portland Trail Blazers,94,New Orleans Hornets,86,Fri,6,-8,0,4,22,2,13,-7,-160,-6.153846153846154,2266,87.15384615384616,26,0,14,12,3,9,-2,145,5.576923076923077,2560,98.46153846153847,26,0,1374,1535
393,2012-02-10 20:00:00,Los Angeles Lakers,85,New York Knicks,92,Fri,6,7,1,11,15,6,7,3,16,0.6153846153846154,2483,95.5,26,0,15,11,4,9,1,56,2.1538461538461537,2417,92.96153846153847,26,0,1474,1517
394,2012-02-10 19:00:00,Atlanta Hawks,89,Orlando Magic,87,Fri,6,-2,0,16,10,9,5,1,35,1.3461538461538463,2416,92.92307692307692,26,0,17,9,8,5,1,125,4.8076923076923075,2498,96.07692307692308,26,0,1508,1538
395,2012-02-10 19:00:00,Los Angeles Clippers,78,Philadelphia 76ers,77,Fri,6,-1,0,18,8,13,4,-1,241,9.26923076923077,2507,96.42307692307692,26,0,15,8,5,5,-1,41,1.7826086956521738,2278,99.04347826086956,23,0,1584,1528
396,2012-02-10 19:00:00,Boston Celtics,74,Toronto Raptors,86,Fri,6,12,1,8,19,3,7,-3,-170,-6.296296296296297,2380,88.14814814814815,27,0,14,11,4,4,-1,101,4.04,2266,90.64,25,0,1394,1549
397,2012-02-10 20:30:00,Oklahoma City Thunder,101,Utah Jazz,87,Fri,6,-14,0,13,11,11,4,-2,-4,-0.16666666666666666,2328,97.0,24,0,20,6,11,5,-1,113,4.346153846153846,2630,101.15384615384616,26,0,1490,1560
398,2012-02-10 19:00:00,Miami Heat,106,Washington Wizards,89,Fri,6,-17,0,5,21,4,11,-1,-258,-9.923076923076923,2342,90.07692307692308,26,0,19,7,7,5,-1,186,7.153846153846154,2672,102.76923076923077,26,0,1352,1590
399,2012-02-11 19:00:00,Los Angeles Clippers,111,Charlotte Bobcats,86,Sat,7,-25,0,3,23,2,9,-13,-370,-14.23076923076923,2244,86.3076923076923,26,0,16,8,6,5,1,42,1.75,2356,98.16666666666667,24,0,1298,1532
400,2012-02-11 19:30:00,Philadelphia 76ers,99,Cleveland Cavaliers,84,Sat,7,-15,0,10,15,5,6,-1,-80,-3.2,2359,94.36,25,0,18,9,5,4,-2,240,8.88888888888889,2584,95.70370370370371,27,0,1446,1579
401,2012-02-11 19:30:00,Portland Trail Blazers,94,Dallas Mavericks,97,Sat,7,3,1,16,11,9,5,2,84,3.111111111111111,2554,94.5925925925926,27,0,15,12,4,9,1,153,5.666666666666667,2654,98.29629629629629,27,0,1540,1539
402,2012-02-11 19:00:00,Denver Nuggets,113,Indiana Pacers,109,Sat,7,-4,0,17,9,7,2,-2,65,2.5,2446,94.07692307692308,26,0,15,12,8,5,-5,100,3.7037037037037037,2797,103.5925925925926,27,0,1536,1509
403,2012-02-11 20:00:00,Orlando Magic,99,Milwaukee Bucks,94,Sat,7,-5,0,12,14,7,4,2,-24,-0.9230769230769231,2483,95.5,26,0,16,11,7,5,-1,33,1.2222222222222223,2503,92.70370370370371,27,0,1479,1503
404,2012-02-11 19:00:00,New York Knicks,100,Minnesota Timberwolves,98,Sat,7,-2,0,13,14,7,9,-2,29,1.0740740740740742,2598,96.22222222222223,27,0,12,15,5,8,4,23,0.8518518518518519,2575,95.37037037037037,27,0,1500,1483
405,2012-02-11 20:00:00,San Antonio Spurs,103,New Jersey Nets,89,Sat,7,-14,0,8,20,3,9,-5,-208,-7.428571428571429,2588,92.42857142857143,28,0,18,9,5,8,6,119,4.407407407407407,2641,97.81481481481481,27,0,1370,1576
406,2012-02-11 19:00:00,Phoenix Suns,98,Sacramento Kings,84,Sat,7,-14,0,10,16,7,4,1,-215,-8.26923076923077,2401,92.34615384615384,26,0,11,15,6,8,-1,-87,-3.3461538461538463,2423,93.1923076923077,26,0,1409,1447
407,2012-02-12 19:00:00,Miami Heat,107,Atlanta Hawks,87,Sun,1,-20,0,18,9,9,4,2,127,4.703703703703703,2587,95.81481481481481,27,0,20,7,8,5,1,203,7.518518518518518,2778,102.88888888888889,27,0,1542,1594
408,2012-02-12 15:30:00,Chicago Bulls,91,Boston Celtics,95,Sun,1,4,1,14,12,10,7,-2,89,3.423076923076923,2340,90.0,26,0,23,6,14,5,5,302,10.413793103448276,2821,97.27586206896552,29,0,1530,1616
409,2012-02-12 18:00:00,Washington Wizards,98,Detroit Pistons,77,Sun,1,-21,0,8,20,6,8,4,-226,-8.071428571428571,2451,87.53571428571429,28,0,5,22,1,10,-2,-275,-10.185185185185185,2431,90.03703703703704,27,0,1384,1347
410,2012-02-12 18:00:00,Houston Rockets,97,Golden State Warriors,106,Sun,1,9,1,9,14,6,8,1,-43,-1.8695652173913044,2277,99.0,23,0,16,11,6,8,3,60,2.2222222222222223,2651,98.18518518518519,27,0,1465,1530
411,2012-02-12 20:30:00,Utah Jazz,98,Memphis Grizzlies,88,Sun,1,-10,0,14,13,9,4,2,27,1.0,2502,92.66666666666667,27,0,13,12,2,7,-3,-18,-0.72,2415,96.6,25,0,1510,1480
412,2012-02-12 13:00:00,Los Angeles Lakers,94,Toronto Raptors,92,Sun,1,-2,0,9,19,4,7,1,-158,-5.642857142857143,2466,88.07142857142857,28,0,15,12,4,10,-1,49,1.8148148148148149,2502,92.66666666666667,27,0,1412,1507
413,2012-02-13 19:00:00,Philadelphia 76ers,98,Charlotte Bobcats,89,Mon,2,-9,0,3,24,2,10,-14,-395,-14.62962962962963,2330,86.29629629629629,27,0,19,9,6,4,1,255,9.107142857142858,2683,95.82142857142857,28,0,1291,1586
414,2012-02-13 19:30:00,Los Angeles Clippers,92,Dallas Mavericks,96,Mon,2,4,1,17,11,10,5,3,87,3.107142857142857,2651,94.67857142857143,28,0,17,8,7,5,2,67,2.68,2467,98.68,25,0,1545,1538
415,2012-02-13 19:30:00,Phoenix Suns,96,Golden State Warriors,102,Mon,2,6,1,10,14,7,8,2,-34,-1.4166666666666667,2383,99.29166666666667,24,0,12,15,7,8,1,-73,-2.7037037037037037,2521,93.37037037037037,27,0,1477,1458
416,2012-02-13 19:00:00,Miami Heat,114,Milwaukee Bucks,96,Mon,2,-18,0,12,15,7,5,-1,-29,-1.0740740740740742,2577,95.44444444444444,27,0,21,7,9,5,2,223,7.964285714285714,2885,103.03571428571429,28,0,1472,1607
417,2012-02-13 19:00:00,Utah Jazz,80,New Orleans Hornets,86,Mon,2,6,1,4,23,2,14,-8,-168,-6.222222222222222,2352,87.11111111111111,27,0,14,12,3,7,1,-8,-0.3076923076923077,2513,96.65384615384616,26,0,1369,1491
418,2012-02-13 19:00:00,Minnesota Timberwolves,89,Orlando Magic,102,Mon,2,13,1,17,11,9,6,1,38,1.3571428571428572,2602,92.92857142857143,28,0,13,15,6,5,-3,27,0.9642857142857143,2696,96.28571428571429,28,0,1509,1494
