Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sun Feb 23 2014 09:00pm,Brooklyn Nets,108,Los Angeles Lakers,102,Box Score,0,18997
Sun Feb 23 2014 03:30pm,Chicago Bulls,79,Miami Heat,93,Box Score,0,19848
Sun Feb 23 2014 01:00pm,Los Angeles Clippers,125,Oklahoma City Thunder,117,Box Score,0,18203
Sun Feb 23 2014 09:00pm,Houston Rockets,115,Phoenix Suns,112,Box Score,0,15510
Sun Feb 23 2014 09:00pm,Minnesota Timberwolves,97,Portland Trail Blazers,108,Box Score,0,19458
Sun Feb 23 2014 06:00pm,Orlando Magic,90,Toronto Raptors,105,Box Score,0,17435
Mon Feb 24 2014 07:30pm,Golden State Warriors,104,Detroit Pistons,96,Box Score,0,14071
Mon Feb 24 2014 08:00pm,Los Angeles Clippers,123,New Orleans Pelicans,110,Box Score,0,16185
Mon Feb 24 2014 07:30pm,Dallas Mavericks,110,New York Knicks,108,Box Score,0,19812
Mon Feb 24 2014 07:00pm,Milwaukee Bucks,130,Philadelphia 76ers,110,Box Score,0,12216
Mon Feb 24 2014 09:00pm,Boston Celtics,98,Utah Jazz,110,Box Score,0,17130
Tue Feb 25 2014 07:30pm,Chicago Bulls,107,Atlanta Hawks,103,Box Score,0,12418
Tue Feb 25 2014 07:00pm,Toronto Raptors,99,Cleveland Cavaliers,93,Box Score,0,13758
Tue Feb 25 2014 09:00pm,Portland Trail Blazers,100,Denver Nuggets,95,Box Score,0,16058
Tue Feb 25 2014 07:00pm,Los Angeles Lakers,98,Indiana Pacers,118,Box Score,0,18165
Tue Feb 25 2014 09:00pm,Minnesota Timberwolves,110,Phoenix Suns,101,Box Score,0,16273
Tue Feb 25 2014 10:00pm,Houston Rockets,129,Sacramento Kings,103,Box Score,0,16057
Tue Feb 25 2014 07:00pm,Orlando Magic,106,Washington Wizards,115,Box Score,0,13306
Wed Feb 26 2014 07:30pm,Atlanta Hawks,104,Boston Celtics,115,Box Score,0,16605
Wed Feb 26 2014 08:00pm,Golden State Warriors,83,Chicago Bulls,103,Box Score,0,21701
