Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Sat Jan 12 2013 07:00pm,Miami Heat,128,Sacramento Kings,99,Box Score,0,14367
Sat Jan 12 2013 07:00pm,Atlanta Hawks,83,Washington Wizards,93,Box Score,0,15331
Sun Jan 13 2013 06:00pm,Indiana Pacers,86,Brooklyn Nets,97,Box Score,0,16499
Sun Jan 13 2013 06:00pm,Golden State Warriors,105,Denver Nuggets,116,Box Score,0,15861
Sun Jan 13 2013 06:30pm,Cleveland Cavaliers,93,Los Angeles Lakers,113,Box Score,0,18997
Sun Jan 13 2013 12:00pm,New Orleans Hornets,87,New York Knicks,100,Box Score,0,19033
Sun Jan 13 2013 06:00pm,Oklahoma City Thunder,87,Portland Trail Blazers,83,Box Score,0,20423
Sun Jan 13 2013 06:00pm,Minnesota Timberwolves,88,San Antonio Spurs,106,Box Score,0,18144
Sun Jan 13 2013 01:00pm,Milwaukee Bucks,107,Toronto Raptors,96,Box Score,0,17384
Mon Jan 14 2013 07:30pm,Charlotte Bobcats,89,Boston Celtics,100,Box Score,0,18624
Mon Jan 14 2013 07:00pm,Atlanta Hawks,58,Chicago Bulls,97,Box Score,0,21430
Mon Jan 14 2013 07:30pm,Minnesota Timberwolves,98,Dallas Mavericks,113,Box Score,0,19486
Mon Jan 14 2013 07:00pm,Los Angeles Clippers,99,Memphis Grizzlies,73,Box Score,0,15837
Mon Jan 14 2013 07:00pm,Oklahoma City Thunder,102,Phoenix Suns,90,Box Score,0,14951
Mon Jan 14 2013 07:00pm,Cleveland Cavaliers,118,Sacramento Kings,124,Box Score,0,12194
Mon Jan 14 2013 07:00pm,Miami Heat,97,Utah Jazz,104,Box Score,0,19911
Mon Jan 14 2013 07:00pm,Orlando Magic,91,Washington Wizards,120,Box Score,0,14648
Tue Jan 15 2013 07:30pm,Toronto Raptors,106,Brooklyn Nets,113,Box Score,0,16236
Tue Jan 15 2013 07:00pm,Indiana Pacers,103,Charlotte Bobcats,76,Box Score,0,12996
Tue Jan 15 2013 07:00pm,Portland Trail Blazers,111,Denver Nuggets,115,Box Score,1,15521
Tue Jan 15 2013 07:00pm,Los Angeles Clippers,117,Houston Rockets,109,Box Score,0,16823
Tue Jan 15 2013 07:30pm,Milwaukee Bucks,88,Los Angeles Lakers,104,Box Score,0,18997
Tue Jan 15 2013 07:00pm,New Orleans Hornets,111,Philadelphia 76ers,99,Box Score,0,17304
Wed Jan 16 2013 07:30pm,Brooklyn Nets,95,Atlanta Hawks,109,Box Score,0,15029
Wed Jan 16 2013 08:00pm,New Orleans Hornets,90,Boston Celtics,78,Box Score,0,18624
Wed Jan 16 2013 07:00pm,Houston Rockets,100,Dallas Mavericks,105,Box Score,0,20147
Wed Jan 16 2013 07:30pm,Miami Heat,92,Golden State Warriors,75,Box Score,0,19596
Wed Jan 16 2013 07:00pm,Denver Nuggets,97,Oklahoma City Thunder,117,Box Score,0,18203
Wed Jan 16 2013 07:00pm,Indiana Pacers,86,Orlando Magic,97,Box Score,0,17499
Wed Jan 16 2013 07:00pm,Cleveland Cavaliers,93,Portland Trail Blazers,88,Box Score,0,18880
Wed Jan 16 2013 07:00pm,Washington Wizards,94,Sacramento Kings,95,Box Score,0,11611
Wed Jan 16 2013 07:30pm,Memphis Grizzlies,82,San Antonio Spurs,103,Box Score,0,18581
Wed Jan 16 2013 07:00pm,Chicago Bulls,107,Toronto Raptors,105,Box Score,1,18674
Thu Jan 17 2013 08:00pm,New York Knicks,102,Detroit Pistons,87,Box Score,0,18689,at London England
Thu Jan 17 2013 07:30pm,Miami Heat,99,Los Angeles Lakers,90,Box Score,0,18997
Thu Jan 17 2013 07:00pm,Los Angeles Clippers,90,Minnesota Timberwolves,77,Box Score,0,16198
Thu Jan 17 2013 07:00pm,Milwaukee Bucks,98,Phoenix Suns,94,Box Score,0,15963
Fri Jan 18 2013 07:00pm,Chicago Bulls,100,Boston Celtics,99,Box Score,1,18624
Fri Jan 18 2013 07:30pm,Atlanta Hawks,89,Brooklyn Nets,94,Box Score,0,17732
Fri Jan 18 2013 08:30pm,Oklahoma City Thunder,117,Dallas Mavericks,114,Box Score,1,20434
Fri Jan 18 2013 07:00pm,Washington Wizards,112,Denver Nuggets,108,Box Score,0,16523
Fri Jan 18 2013 07:00pm,Houston Rockets,95,Indiana Pacers,105,Box Score,0,16902
Fri Jan 18 2013 07:00pm,Sacramento Kings,69,Memphis Grizzlies,85,Box Score,0,15910
Fri Jan 18 2013 07:00pm,Charlotte Bobcats,106,Orlando Magic,100,Box Score,0,17598
Fri Jan 18 2013 07:00pm,Toronto Raptors,101,Philadelphia 76ers,108,Box Score,1,16574
Fri Jan 18 2013 07:30pm,Golden State Warriors,88,San Antonio Spurs,95,Box Score,0,18581
Sat Jan 19 2013 07:00pm,San Antonio Spurs,98,Atlanta Hawks,93,Box Score,0,18255
Sat Jan 19 2013 07:00pm,Sacramento Kings,97,Charlotte Bobcats,93,Box Score,0,17012
Sat Jan 19 2013 07:00pm,Memphis Grizzlies,85,Chicago Bulls,82,Box Score,1,22124
Sat Jan 19 2013 07:30pm,Washington Wizards,87,Los Angeles Clippers,94,Box Score,0,19188
Sat Jan 19 2013 07:00pm,Houston Rockets,79,Minnesota Timberwolves,92,Box Score,0,16799
Sat Jan 19 2013 07:00pm,Golden State Warriors,116,New Orleans Hornets,112,Box Score,0,15472
Sat Jan 19 2013 07:00pm,Milwaukee Bucks,110,Portland Trail Blazers,104,Box Score,0,20487
Sat Jan 19 2013 07:00pm,Cleveland Cavaliers,98,Utah Jazz,109,Box Score,0,19911
Sun Jan 20 2013 06:00pm,Oklahoma City Thunder,118,Denver Nuggets,121,Box Score,1,19155
Sun Jan 20 2013 07:30pm,Boston Celtics,88,Detroit Pistons,103,Box Score,0,17575
Sun Jan 20 2013 06:00pm,Dallas Mavericks,111,Orlando Magic,105,Box Score,0,18192
Sun Jan 20 2013 01:00pm,Los Angeles Lakers,103,Toronto Raptors,108,Box Score,0,19800
Mon Jan 21 2013 02:00pm,Minnesota Timberwolves,96,Atlanta Hawks,104,Box Score,0,13808
Mon Jan 21 2013 02:00pm,Houston Rockets,100,Charlotte Bobcats,94,Box Score,0,16108
Mon Jan 21 2013 08:30pm,Los Angeles Lakers,83,Chicago Bulls,95,Box Score,0,22550
Mon Jan 21 2013 01:00pm,Los Angeles Clippers,99,Golden State Warriors,106,Box Score,0,19596
Mon Jan 21 2013 12:00pm,Indiana Pacers,82,Memphis Grizzlies,81,Box Score,0,17508
Mon Jan 21 2013 12:00pm,Sacramento Kings,105,New Orleans Hornets,114,Box Score,0,10880
Mon Jan 21 2013 03:30pm,Brooklyn Nets,88,New York Knicks,85,Box Score,0,19033
Mon Jan 21 2013 07:00pm,San Antonio Spurs,90,Philadelphia 76ers,85,Box Score,0,15346
Mon Jan 21 2013 07:00pm,Washington Wizards,98,Portland Trail Blazers,95,Box Score,0,17336
Tue Jan 22 2013 07:00pm,Boston Celtics,90,Cleveland Cavaliers,95,Box Score,0,14192
Tue Jan 22 2013 07:30pm,Orlando Magic,90,Detroit Pistons,105,Box Score,0,11798
Tue Jan 22 2013 07:30pm,Oklahoma City Thunder,109,Los Angeles Clippers,97,Box Score,0,19451
Tue Jan 22 2013 07:00pm,Philadelphia 76ers,102,Milwaukee Bucks,110,Box Score,0,13080
Wed Jan 23 2013 07:00pm,Atlanta Hawks,104,Charlotte Bobcats,92,Box Score,0,12534
Wed Jan 23 2013 07:00pm,Detroit Pistons,82,Chicago Bulls,85,Box Score,0,21567
Wed Jan 23 2013 07:30pm,Oklahoma City Thunder,99,Golden State Warriors,104,Box Score,0,19596
Wed Jan 23 2013 07:00pm,Denver Nuggets,105,Houston Rockets,95,Box Score,0,16867
Wed Jan 23 2013 07:00pm,Los Angeles Lakers,93,Memphis Grizzlies,106,Box Score,0,17984
Wed Jan 23 2013 07:30pm,Toronto Raptors,116,Miami Heat,123,Box Score,1,20002
Wed Jan 23 2013 07:00pm,Brooklyn Nets,91,Minnesota Timberwolves,83,Box Score,0,15785
Wed Jan 23 2013 07:00pm,Indiana Pacers,80,Portland Trail Blazers,100,Box Score,0,18934
Wed Jan 23 2013 07:00pm,Phoenix Suns,106,Sacramento Kings,96,Box Score,0,12741
Wed Jan 23 2013 07:30pm,New Orleans Hornets,102,San Antonio Spurs,106,Box Score,0,17511
