,Date,Time,Visitor,Vis_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
255,Tue Dec 4 2012,7:00 pm,Miami Heat,101,Washington Wizards,105,Box Score,,17761,
256,Wed Dec 5 2012,8:00 pm,Denver Nuggets,104,Atlanta Hawks,108,Box Score,,14101,
257,Wed Dec 5 2012,7:30 pm,Minnesota Timberwolves,94,Boston Celtics,104,Box Score,,18624,
258,Wed Dec 5 2012,7:00 pm,New York Knicks,100,Charlotte Bobcats,98,Box Score,,18097,
259,Wed Dec 5 2012,8:00 pm,Chicago Bulls,95,Cleveland Cavaliers,85,Box Score,,17893,
260,Wed Dec 5 2012,7:30 pm,Golden State Warriors,104,Detroit Pistons,97,Box Score,,11128,
261,Wed Dec 5 2012,7:00 pm,Portland Trail Blazers,92,Indiana Pacers,99,Box Score,,11569,
262,Wed Dec 5 2012,10:30 pm,Dallas Mavericks,90,Los Angeles Clippers,112,Box Score,,19060,
263,Wed Dec 5 2012,8:00 pm,Los Angeles Lakers,103,New Orleans Hornets,87,Box Score,,18449,
264,Wed Dec 5 2012,10:00 pm,Toronto Raptors,100,Sacramento Kings,107,Box Score,,12476,
265,Wed Dec 5 2012,8:30 pm,Milwaukee Bucks,99,San Antonio Spurs,110,Box Score,,18349,
266,Wed Dec 5 2012,9:00 pm,Orlando Magic,81,Utah Jazz,87,Box Score,,18078,
267,Thu Dec 6 2012,8:00 pm,New York Knicks,112,Miami Heat,92,Box Score,,19740,
268,Thu Dec 6 2012,10:30 pm,Dallas Mavericks,97,Phoenix Suns,94,Box Score,,17517,
269,Fri Dec 7 2012,7:30 pm,Washington Wizards,95,Atlanta Hawks,104,Box Score,,13067,
270,Fri Dec 7 2012,7:30 pm,Golden State Warriors,109,Brooklyn Nets,102,Box Score,,17732,
271,Fri Dec 7 2012,7:30 pm,Chicago Bulls,108,Detroit Pistons,104,Box Score,,17142,
272,Fri Dec 7 2012,7:00 pm,Denver Nuggets,92,Indiana Pacers,89,Box Score,,15289,
273,Fri Dec 7 2012,8:30 pm,Charlotte Bobcats,93,Milwaukee Bucks,108,Box Score,,13371,
274,Fri Dec 7 2012,8:00 pm,Cleveland Cavaliers,73,Minnesota Timberwolves,91,Box Score,,16623,
275,Fri Dec 7 2012,8:00 pm,Memphis Grizzlies,96,New Orleans Hornets,89,Box Score,,13698,
276,Fri Dec 7 2012,9:30 pm,Los Angeles Lakers,108,Oklahoma City Thunder,114,Box Score,,18203,
277,Fri Dec 7 2012,7:00 pm,Boston Celtics,94,Philadelphia 76ers,95,Box Score,OT,17921,
278,Fri Dec 7 2012,10:00 pm,Orlando Magic,82,Sacramento Kings,91,Box Score,,16305,
279,Fri Dec 7 2012,8:30 pm,Houston Rockets,92,San Antonio Spurs,114,Box Score,,18581,
280,Fri Dec 7 2012,9:00 pm,Toronto Raptors,99,Utah Jazz,131,Box Score,,18069,
281,Sat Dec 8 2012,7:30 pm,Philadelphia 76ers,79,Boston Celtics,92,Box Score,,18624,
282,Sat Dec 8 2012,7:00 pm,San Antonio Spurs,132,Charlotte Bobcats,102,Box Score,,17321,
283,Sat Dec 8 2012,8:00 pm,New York Knicks,85,Chicago Bulls,93,Box Score,,21852,
284,Sat Dec 8 2012,7:30 pm,Detroit Pistons,104,Cleveland Cavaliers,97,Box Score,,16062,
285,Sat Dec 8 2012,8:00 pm,Dallas Mavericks,116,Houston Rockets,109,Box Score,,15726,
286,Sat Dec 8 2012,3:30 pm,Phoenix Suns,99,Los Angeles Clippers,117,Box Score,,19060,
287,Sat Dec 8 2012,8:00 pm,Atlanta Hawks,93,Memphis Grizzlies,83,Box Score,,17612,
288,Sat Dec 8 2012,7:30 pm,New Orleans Hornets,90,Miami Heat,106,Box Score,,19600,
289,Sat Dec 8 2012,10:00 pm,Sacramento Kings,99,Portland Trail Blazers,80,Box Score,,19454,
290,Sat Dec 8 2012,7:00 pm,Golden State Warriors,101,Washington Wizards,97,Box Score,,15176,
291,Sun Dec 9 2012,6:00 pm,Milwaukee Bucks,97,Brooklyn Nets,88,Box Score,,16390,
292,Sun Dec 9 2012,3:30 pm,Toronto Raptors,83,Los Angeles Clippers,102,Box Score,,19060,
293,Sun Dec 9 2012,9:30 pm,Utah Jazz,117,Los Angeles Lakers,110,Box Score,,18997,
294,Sun Dec 9 2012,7:30 pm,Denver Nuggets,106,New York Knicks,112,Box Score,,19033,
295,Sun Dec 9 2012,7:00 pm,Indiana Pacers,93,Oklahoma City Thunder,104,Box Score,,18203,
296,Sun Dec 9 2012,8:00 pm,Orlando Magic,98,Phoenix Suns,90,Box Score,,13565,
297,Mon Dec 10 2012,7:00 pm,Golden State Warriors,104,Charlotte Bobcats,96,Box Score,,13169,
298,Mon Dec 10 2012,8:30 pm,Sacramento Kings,96,Dallas Mavericks,119,Box Score,,19737,
299,Mon Dec 10 2012,8:00 pm,San Antonio Spurs,134,Houston Rockets,126,Box Score,OT,13959,
300,Mon Dec 10 2012,7:30 pm,Atlanta Hawks,92,Miami Heat,101,Box Score,,19600,
301,Mon Dec 10 2012,7:00 pm,Detroit Pistons,97,Philadelphia 76ers,104,Box Score,,15225,
302,Mon Dec 10 2012,10:00 pm,Toronto Raptors,74,Portland Trail Blazers,92,Box Score,,16863,
303,Tue Dec 11 2012,7:00 pm,New York Knicks,100,Brooklyn Nets,97,Box Score,,17732,
304,Tue Dec 11 2012,9:30 pm,Los Angeles Clippers,94,Chicago Bulls,89,Box Score,,21571,
305,Tue Dec 11 2012,7:00 pm,Los Angeles Lakers,94,Cleveland Cavaliers,100,Box Score,,19172,
306,Tue Dec 11 2012,7:30 pm,Denver Nuggets,101,Detroit Pistons,94,Box Score,,10265,
307,Tue Dec 11 2012,8:00 pm,Washington Wizards,77,New Orleans Hornets,70,Box Score,,10076,
308,Wed Dec 12 2012,8:00 pm,Dallas Mavericks,115,Boston Celtics,117,Box Score,2OT,18624,
309,Wed Dec 12 2012,7:30 pm,Los Angeles Clippers,100,Charlotte Bobcats,94,Box Score,,16786,
310,Wed Dec 12 2012,8:00 pm,Washington Wizards,93,Houston Rockets,99,Box Score,,13351,
311,Wed Dec 12 2012,7:00 pm,Cleveland Cavaliers,81,Indiana Pacers,96,Box Score,,11595,
312,Wed Dec 12 2012,7:30 pm,Golden State Warriors,97,Miami Heat,95,Box Score,,19600,
313,Wed Dec 12 2012,8:00 pm,Sacramento Kings,85,Milwaukee Bucks,98,Box Score,,11491,
314,Wed Dec 12 2012,8:00 pm,Denver Nuggets,105,Minnesota Timberwolves,108,Box Score,,16444,
315,Wed Dec 12 2012,8:00 pm,New Orleans Hornets,88,Oklahoma City Thunder,92,Box Score,,18203,
316,Wed Dec 12 2012,7:00 pm,Atlanta Hawks,86,Orlando Magic,80,Box Score,,16992,
317,Wed Dec 12 2012,7:30 pm,Chicago Bulls,96,Philadelphia 76ers,89,Box Score,,15738,
318,Wed Dec 12 2012,9:00 pm,Memphis Grizzlies,80,Phoenix Suns,82,Box Score,,13093,
319,Wed Dec 12 2012,7:00 pm,Brooklyn Nets,94,Toronto Raptors,88,Box Score,,18847,
320,Wed Dec 12 2012,10:30 pm,San Antonio Spurs,96,Utah Jazz,99,Box Score,,18710,
321,Thu Dec 13 2012,7:30 pm,Charlotte Bobcats,90,Atlanta Hawks,113,Box Score,,13090,
322,Thu Dec 13 2012,8:00 pm,Los Angeles Lakers,107,New York Knicks,116,Box Score,,19033,
323,Thu Dec 13 2012,10:30 pm,San Antonio Spurs,90,Portland Trail Blazers,98,Box Score,,19118,
324,Fri Dec 14 2012,7:30 pm,Detroit Pistons,105,Brooklyn Nets,107,Box Score,2OT,15797,
325,Fri Dec 14 2012,7:30 pm,Milwaukee Bucks,90,Cleveland Cavaliers,86,Box Score,,14146,
326,Fri Dec 14 2012,10:30 pm,Memphis Grizzlies,94,Denver Nuggets,99,Box Score,,16367,
327,Fri Dec 14 2012,8:00 pm,Boston Celtics,89,Houston Rockets,101,Box Score,,15679,
328,Fri Dec 14 2012,7:00 pm,Philadelphia 76ers,85,Indiana Pacers,95,Box Score,,13538,
329,Fri Dec 14 2012,8:00 pm,Minnesota Timberwolves,113,New Orleans Hornets,102,Box Score,,14671,
330,Fri Dec 14 2012,8:00 pm,Sacramento Kings,103,Oklahoma City Thunder,113,Box Score,,18203,
331,Fri Dec 14 2012,7:00 pm,Golden State Warriors,85,Orlando Magic,99,Box Score,,17040,
332,Fri Dec 14 2012,9:00 pm,Utah Jazz,84,Phoenix Suns,99,Box Score,,14182,
333,Fri Dec 14 2012,7:00 pm,Dallas Mavericks,74,Toronto Raptors,95,Box Score,,19132,
334,Fri Dec 14 2012,7:00 pm,Los Angeles Lakers,102,Washington Wizards,96,Box Score,,20308,
335,Sat Dec 15 2012,7:00 pm,Golden State Warriors,115,Atlanta Hawks,93,Box Score,,15145,
336,Sat Dec 15 2012,7:30 pm,Orlando Magic,107,Charlotte Bobcats,98,Box Score,,16217,
337,Sat Dec 15 2012,8:00 pm,Brooklyn Nets,82,Chicago Bulls,83,Box Score,,21866,
338,Sat Dec 15 2012,7:30 pm,Indiana Pacers,88,Detroit Pistons,77,Box Score,,13235,
339,Sat Dec 15 2012,7:30 pm,Washington Wizards,72,Miami Heat,102,Box Score,,19724,
340,Sat Dec 15 2012,8:30 pm,Los Angeles Clippers,111,Milwaukee Bucks,85,Box Score,,13691,
341,Sat Dec 15 2012,8:00 pm,Dallas Mavericks,106,Minnesota Timberwolves,114,Box Score,OT,18173,
342,Sat Dec 15 2012,7:30 pm,Cleveland Cavaliers,102,New York Knicks,103,Box Score,,19033,
343,Sat Dec 15 2012,8:30 pm,Boston Celtics,88,San Antonio Spurs,103,Box Score,,18759,
344,Sat Dec 15 2012,9:00 pm,Memphis Grizzlies,99,Utah Jazz,86,Box Score,,18183,
345,Sun Dec 16 2012,6:00 pm,Los Angeles Lakers,111,Philadelphia 76ers,98,Box Score,,20338,
346,Sun Dec 16 2012,9:00 pm,New Orleans Hornets,94,Portland Trail Blazers,95,Box Score,,18772,
347,Sun Dec 16 2012,6:00 pm,Denver Nuggets,122,Sacramento Kings,97,Box Score,,13327,
348,Sun Dec 16 2012,1:00 pm,Houston Rockets,96,Toronto Raptors,103,Box Score,,17863,
349,Mon Dec 17 2012,7:30 pm,Los Angeles Clippers,88,Detroit Pistons,76,Box Score,,13560,
350,Mon Dec 17 2012,8:00 pm,Chicago Bulls,71,Memphis Grizzlies,80,Box Score,,17305,
351,Mon Dec 17 2012,7:30 pm,Houston Rockets,109,New York Knicks,96,Box Score,,19033,
352,Mon Dec 17 2012,8:00 pm,San Antonio Spurs,93,Oklahoma City Thunder,107,Box Score,,18203,
353,Mon Dec 17 2012,7:00 pm,Minnesota Timberwolves,93,Orlando Magic,102,Box Score,,16992,
354,Mon Dec 17 2012,9:00 pm,Sacramento Kings,90,Phoenix Suns,101,Box Score,,13068,
355,Tue Dec 18 2012,7:30 pm,Utah Jazz,92,Brooklyn Nets,90,Box Score,,15835,
356,Tue Dec 18 2012,8:00 pm,Boston Celtics,89,Chicago Bulls,100,Box Score,,21825,
357,Tue Dec 18 2012,7:00 pm,Toronto Raptors,113,Cleveland Cavaliers,99,Box Score,,13233,
358,Tue Dec 18 2012,8:30 pm,Philadelphia 76ers,100,Dallas Mavericks,107,Box Score,,20162,
359,Tue Dec 18 2012,9:00 pm,San Antonio Spurs,106,Denver Nuggets,112,Box Score,,17092,
360,Tue Dec 18 2012,10:30 pm,New Orleans Hornets,96,Golden State Warriors,103,Box Score,,19596,
361,Tue Dec 18 2012,10:30 pm,Charlotte Bobcats,100,Los Angeles Lakers,101,Box Score,,18997,
362,Tue Dec 18 2012,7:30 pm,Minnesota Timberwolves,92,Miami Heat,103,Box Score,,19862,
363,Tue Dec 18 2012,8:00 pm,Indiana Pacers,93,Milwaukee Bucks,98,Box Score,,11739,
364,Tue Dec 18 2012,7:00 pm,Atlanta Hawks,100,Washington Wizards,95,Box Score,OT,15123,
365,Wed Dec 19 2012,7:30 pm,Oklahoma City Thunder,100,Atlanta Hawks,92,Box Score,,16284,
366,Wed Dec 19 2012,7:30 pm,Cleveland Cavaliers,91,Boston Celtics,103,Box Score,,18624,
367,Wed Dec 19 2012,8:00 pm,Philadelphia 76ers,103,Houston Rockets,125,Box Score,,15266,
368,Wed Dec 19 2012,7:00 pm,Utah Jazz,84,Indiana Pacers,104,Box Score,,13559,
369,Wed Dec 19 2012,10:30 pm,New Orleans Hornets,77,Los Angeles Clippers,93,Box Score,,19188,
370,Wed Dec 19 2012,9:30 pm,Milwaukee Bucks,80,Memphis Grizzlies,90,Box Score,,16007,
371,Wed Dec 19 2012,7:00 pm,Brooklyn Nets,86,New York Knicks,100,Box Score,,19033,
372,Wed Dec 19 2012,7:00 pm,Washington Wizards,83,Orlando Magic,90,Box Score,,16893,
373,Wed Dec 19 2012,9:00 pm,Charlotte Bobcats,104,Phoenix Suns,121,Box Score,,13308,
374,Wed Dec 19 2012,10:00 pm,Golden State Warriors,127,Sacramento Kings,131,Box Score,,12885,
375,Wed Dec 19 2012,7:00 pm,Detroit Pistons,91,Toronto Raptors,97,Box Score,,17062,
376,Thu Dec 20 2012,9:30 pm,Miami Heat,110,Dallas Mavericks,95,Box Score,,20160,
377,Thu Dec 20 2012,7:00 pm,Oklahoma City Thunder,93,Minnesota Timberwolves,99,Box Score,,17114,
378,Thu Dec 20 2012,10:00 pm,Denver Nuggets,93,Portland Trail Blazers,101,Box Score,,19982,
379,Fri Dec 21 2012,7:30 pm,Milwaukee Bucks,99,Boston Celtics,94,Box Score,OT,18624,
380,Fri Dec 21 2012,7:30 pm,Indiana Pacers,99,Cleveland Cavaliers,89,Box Score,,14105,
381,Fri Dec 21 2012,7:30 pm,Washington Wizards,68,Detroit Pistons,100,Box Score,,13489,
382,Fri Dec 21 2012,10:30 pm,Charlotte Bobcats,100,Golden State Warriors,115,Box Score,,19596,
383,Fri Dec 21 2012,10:30 pm,Sacramento Kings,85,Los Angeles Clippers,97,Box Score,,19060,
384,Fri Dec 21 2012,8:00 pm,Dallas Mavericks,82,Memphis Grizzlies,92,Box Score,,17677,
385,Fri Dec 21 2012,7:30 pm,Chicago Bulls,110,New York Knicks,106,Box Score,,19033,
386,Fri Dec 21 2012,7:00 pm,Atlanta Hawks,80,Philadelphia 76ers,99,Box Score,,18061,
387,Fri Dec 21 2012,8:30 pm,New Orleans Hornets,94,San Antonio Spurs,99,Box Score,,17943,
388,Fri Dec 21 2012,7:00 pm,Orlando Magic,90,Toronto Raptors,93,Box Score,,18391,
389,Sat Dec 22 2012,7:00 pm,Chicago Bulls,75,Atlanta Hawks,92,Box Score,,17782,
390,Sat Dec 22 2012,9:00 pm,Charlotte Bobcats,88,Denver Nuggets,110,Box Score,,17555,
391,Sat Dec 22 2012,10:30 pm,Los Angeles Lakers,118,Golden State Warriors,115,Box Score,OT,19596,
392,Sat Dec 22 2012,8:00 pm,Memphis Grizzlies,96,Houston Rockets,121,Box Score,,18029,
393,Sat Dec 22 2012,7:30 pm,Utah Jazz,89,Miami Heat,105,Box Score,,20087,
394,Sat Dec 22 2012,8:30 pm,Cleveland Cavaliers,94,Milwaukee Bucks,82,Box Score,,14176,
395,Sat Dec 22 2012,8:00 pm,Indiana Pacers,81,New Orleans Hornets,75,Box Score,,15042,
396,Sat Dec 22 2012,10:00 pm,Phoenix Suns,93,Portland Trail Blazers,96,Box Score,,19746,
397,Sat Dec 22 2012,7:00 pm,Detroit Pistons,96,Washington Wizards,87,Box Score,,13104,
398,Sun Dec 23 2012,3:00 pm,Philadelphia 76ers,92,Brooklyn Nets,95,Box Score,,17732,
399,Sun Dec 23 2012,5:00 pm,Minnesota Timberwolves,91,New York Knicks,94,Box Score,,19033,
400,Sun Dec 23 2012,6:00 pm,Utah Jazz,97,Orlando Magic,93,Box Score,,17721,
401,Sun Dec 23 2012,8:00 pm,Los Angeles Clippers,103,Phoenix Suns,77,Box Score,,14741,
402,Sun Dec 23 2012,9:00 pm,Portland Trail Blazers,96,Sacramento Kings,108,Box Score,,13244,
403,Sun Dec 23 2012,7:00 pm,Dallas Mavericks,91,San Antonio Spurs,129,Box Score,,18581,
404,Tue Dec 25 2012,12:00 pm,Boston Celtics,93,Brooklyn Nets,76,Box Score,,17732,
405,Tue Dec 25 2012,8:00 pm,Houston Rockets,120,Chicago Bulls,97,Box Score,,22310,
406,Tue Dec 25 2012,10:30 pm,Denver Nuggets,100,Los Angeles Clippers,112,Box Score,,19346,
407,Tue Dec 25 2012,3:00 pm,New York Knicks,94,Los Angeles Lakers,100,Box Score,,18997,
408,Tue Dec 25 2012,5:30 pm,Oklahoma City Thunder,97,Miami Heat,103,Box Score,,20300,
409,Wed Dec 26 2012,7:30 pm,Detroit Pistons,119,Atlanta Hawks,126,Box Score,2OT,15182,
410,Wed Dec 26 2012,7:00 pm,Miami Heat,105,Charlotte Bobcats,92,Box Score,,19602,
411,Wed Dec 26 2012,9:00 pm,Los Angeles Lakers,114,Denver Nuggets,126,Box Score,,19155,
412,Wed Dec 26 2012,8:00 pm,Philadelphia 76ers,99,Memphis Grizzlies,89,Box Score,,16055,
413,Wed Dec 26 2012,8:00 pm,Brooklyn Nets,93,Milwaukee Bucks,108,Box Score,,13102,
414,Wed Dec 26 2012,8:00 pm,Houston Rockets,87,Minnesota Timberwolves,84,Box Score,,20340,
415,Wed Dec 26 2012,7:00 pm,New Orleans Hornets,97,Orlando Magic,94,Box Score,,18846,
416,Wed Dec 26 2012,9:00 pm,New York Knicks,99,Phoenix Suns,97,Box Score,,15153,
417,Wed Dec 26 2012,10:00 pm,Sacramento Kings,91,Portland Trail Blazers,109,Box Score,,20545,
418,Wed Dec 26 2012,8:30 pm,Toronto Raptors,80,San Antonio Spurs,100,Box Score,,18581,
419,Wed Dec 26 2012,9:00 pm,Golden State Warriors,94,Utah Jazz,83,Box Score,,19404,
420,Wed Dec 26 2012,7:00 pm,Cleveland Cavaliers,87,Washington Wizards,84,Box Score,,13846,
421,Thu Dec 27 2012,10:30 pm,Boston Celtics,77,Los Angeles Clippers,106,Box Score,,19552,
422,Thu Dec 27 2012,8:00 pm,Dallas Mavericks,105,Oklahoma City Thunder,111,Box Score,OT,18203,
423,Fri Dec 28 2012,7:30 pm,Charlotte Bobcats,81,Brooklyn Nets,97,Box Score,,17732,
424,Fri Dec 28 2012,7:30 pm,Atlanta Hawks,102,Cleveland Cavaliers,94,Box Score,,19443,
425,Fri Dec 28 2012,8:30 pm,Denver Nuggets,106,Dallas Mavericks,85,Box Score,,20439,
426,Fri Dec 28 2012,7:30 pm,Miami Heat,99,Detroit Pistons,109,Box Score,,22076,
427,Fri Dec 28 2012,10:30 pm,Philadelphia 76ers,89,Golden State Warriors,96,Box Score,,19596,
428,Fri Dec 28 2012,7:00 pm,Phoenix Suns,91,Indiana Pacers,97,Box Score,,15288,
429,Fri Dec 28 2012,10:30 pm,Portland Trail Blazers,87,Los Angeles Lakers,104,Box Score,,18997,
430,Fri Dec 28 2012,8:00 pm,Toronto Raptors,104,New Orleans Hornets,97,Box Score,OT,13968,
431,Fri Dec 28 2012,10:00 pm,New York Knicks,105,Sacramento Kings,106,Box Score,,16407,
432,Fri Dec 28 2012,8:30 pm,Houston Rockets,116,San Antonio Spurs,122,Box Score,,18581,
433,Fri Dec 28 2012,9:00 pm,Los Angeles Clippers,116,Utah Jazz,114,Box Score,,19911,
434,Fri Dec 28 2012,7:00 pm,Orlando Magic,97,Washington Wizards,105,Box Score,,15789,
435,Sat Dec 29 2012,7:00 pm,Indiana Pacers,100,Atlanta Hawks,109,Box Score,,16558,
436,Sat Dec 29 2012,7:30 pm,Cleveland Cavaliers,100,Brooklyn Nets,103,Box Score,,17732,
437,Sat Dec 29 2012,7:00 pm,New Orleans Hornets,98,Charlotte Bobcats,95,Box Score,,18110,
438,Sat Dec 29 2012,8:00 pm,Washington Wizards,77,Chicago Bulls,87,Box Score,,22447,
439,Sat Dec 29 2012,10:30 pm,Boston Celtics,83,Golden State Warriors,101,Box Score,,19596,
440,Sat Dec 29 2012,8:00 pm,Oklahoma City Thunder,124,Houston Rockets,94,Box Score,,18460,
441,Sat Dec 29 2012,8:00 pm,Denver Nuggets,72,Memphis Grizzlies,81,Box Score,,17707,
442,Sat Dec 29 2012,8:30 pm,Miami Heat,85,Milwaukee Bucks,104,Box Score,,18717,
443,Sat Dec 29 2012,8:00 pm,Phoenix Suns,107,Minnesota Timberwolves,111,Box Score,,19356,
444,Sat Dec 29 2012,7:00 pm,Toronto Raptors,123,Orlando Magic,88,Box Score,,18846,
445,Sat Dec 29 2012,10:00 pm,Philadelphia 76ers,85,Portland Trail Blazers,89,Box Score,,20569,
446,Sun Dec 30 2012,7:30 pm,San Antonio Spurs,111,Dallas Mavericks,86,Box Score,,19928,
447,Sun Dec 30 2012,7:30 pm,Milwaukee Bucks,94,Detroit Pistons,96,Box Score,,14219,
448,Sun Dec 30 2012,9:30 pm,Utah Jazz,96,Los Angeles Clippers,107,Box Score,,19111,
449,Sun Dec 30 2012,9:00 pm,Boston Celtics,96,Sacramento Kings,118,Box Score,,15305,
450,Mon Dec 31 2012,3:00 pm,Charlotte Bobcats,91,Chicago Bulls,81,Box Score,,21986,
451,Mon Dec 31 2012,7:00 pm,Atlanta Hawks,104,Houston Rockets,123,Box Score,,18160,
452,Mon Dec 31 2012,3:00 pm,Memphis Grizzlies,83,Indiana Pacers,88,Box Score,,14979,
453,Mon Dec 31 2012,8:00 pm,Phoenix Suns,96,Oklahoma City Thunder,114,Box Score,,18203,
454,Mon Dec 31 2012,5:00 pm,Miami Heat,112,Orlando Magic,110,Box Score,OT,19311,
455,Mon Dec 31 2012,7:00 pm,Brooklyn Nets,73,San Antonio Spurs,104,Box Score,,18581,
456,Tue Jan 1 2013,9:00 pm,Los Angeles Clippers,78,Denver Nuggets,92,Box Score,,19155,
457,Tue Jan 1 2013,7:30 pm,Sacramento Kings,97,Detroit Pistons,103,Box Score,,12175,
458,Tue Jan 1 2013,10:30 pm,Philadelphia 76ers,103,Los Angeles Lakers,99,Box Score,,18997,
459,Tue Jan 1 2013,8:00 pm,Atlanta Hawks,95,New Orleans Hornets,86,Box Score,,12712,
460,Tue Jan 1 2013,7:30 pm,Portland Trail Blazers,105,New York Knicks,100,Box Score,,19033,
461,Tue Jan 1 2013,6:00 pm,Dallas Mavericks,103,Washington Wizards,94,Box Score,,14456,
462,Wed Jan 2 2013,7:30 pm,Memphis Grizzlies,93,Boston Celtics,83,Box Score,,18624,
463,Wed Jan 2 2013,7:00 pm,Sacramento Kings,97,Cleveland Cavaliers,94,Box Score,,12331,
464,Wed Jan 2 2013,10:30 pm,Los Angeles Clippers,94,Golden State Warriors,115,Box Score,,19596,
465,Wed Jan 2 2013,8:00 pm,New Orleans Hornets,92,Houston Rockets,104,Box Score,,18198,
466,Wed Jan 2 2013,7:00 pm,Washington Wizards,81,Indiana Pacers,89,Box Score,,11182,
467,Wed Jan 2 2013,7:30 pm,Dallas Mavericks,109,Miami Heat,119,Box Score,OT,20102,
468,Wed Jan 2 2013,8:00 pm,San Antonio Spurs,117,Milwaukee Bucks,110,Box Score,,15084,
469,Wed Jan 2 2013,8:00 pm,Brooklyn Nets,110,Oklahoma City Thunder,93,Box Score,,18203,
470,Wed Jan 2 2013,7:00 pm,Chicago Bulls,96,Orlando Magic,94,Box Score,,18846,
471,Wed Jan 2 2013,9:00 pm,Philadelphia 76ers,89,Phoenix Suns,95,Box Score,,16034,
472,Wed Jan 2 2013,7:00 pm,Portland Trail Blazers,79,Toronto Raptors,102,Box Score,,18117,
473,Wed Jan 2 2013,9:00 pm,Minnesota Timberwolves,84,Utah Jazz,106,Box Score,,19120,
474,Thu Jan 3 2013,9:00 pm,Minnesota Timberwolves,101,Denver Nuggets,97,Box Score,,16921,
475,Thu Jan 3 2013,7:30 pm,San Antonio Spurs,83,New York Knicks,100,Box Score,,19033,
476,Fri Jan 4 2013,8:00 pm,Indiana Pacers,75,Boston Celtics,94,Box Score,,18624,
477,Fri Jan 4 2013,7:00 pm,Cleveland Cavaliers,106,Charlotte Bobcats,104,Box Score,,15576,
478,Fri Jan 4 2013,7:30 pm,Atlanta Hawks,84,Detroit Pistons,85,Box Score,,14832,
479,Fri Jan 4 2013,10:30 pm,Los Angeles Lakers,102,Los Angeles Clippers,107,Box Score,,20179,
480,Fri Jan 4 2013,8:00 pm,Portland Trail Blazers,86,Memphis Grizzlies,84,Box Score,,15823,
481,Fri Jan 4 2013,8:00 pm,Chicago Bulls,96,Miami Heat,89,Box Score,,20138,
482,Fri Jan 4 2013,8:30 pm,Houston Rockets,115,Milwaukee Bucks,101,Box Score,,15867,
483,Fri Jan 4 2013,8:00 pm,Philadelphia 76ers,85,Oklahoma City Thunder,109,Box Score,,18203,
484,Fri Jan 4 2013,9:00 pm,Utah Jazz,87,Phoenix Suns,80,Box Score,,14874,
485,Fri Jan 4 2013,7:00 pm,Sacramento Kings,105,Toronto Raptors,96,Box Score,,17824,
486,Fri Jan 4 2013,7:00 pm,Brooklyn Nets,115,Washington Wizards,113,Box Score,2OT,16006,
487,Sat Jan 5 2013,7:00 pm,Boston Celtics,89,Atlanta Hawks,81,Box Score,,19159,
488,Sat Jan 5 2013,7:30 pm,Sacramento Kings,93,Brooklyn Nets,113,Box Score,,17732,
489,Sat Jan 5 2013,7:30 pm,Houston Rockets,112,Cleveland Cavaliers,104,Box Score,,16866,
490,Sat Jan 5 2013,8:30 pm,New Orleans Hornets,99,Dallas Mavericks,96,Box Score,OT,20338,
491,Sat Jan 5 2013,9:00 pm,Utah Jazz,91,Denver Nuggets,110,Box Score,,19155,
492,Sat Jan 5 2013,7:00 pm,Milwaukee Bucks,80,Indiana Pacers,95,Box Score,,15329,
493,Sat Jan 5 2013,10:30 pm,Golden State Warriors,89,Los Angeles Clippers,115,Box Score,,19323,
494,Sat Jan 5 2013,8:00 pm,Portland Trail Blazers,102,Minnesota Timberwolves,97,Box Score,,16220,
495,Sat Jan 5 2013,7:00 pm,New York Knicks,114,Orlando Magic,106,Box Score,,19171,
496,Sat Jan 5 2013,8:30 pm,Philadelphia 76ers,86,San Antonio Spurs,109,Box Score,,18581,
497,Sun Jan 6 2013,7:30 pm,Charlotte Bobcats,108,Detroit Pistons,101,Box Score,OT,11963,
498,Sun Jan 6 2013,9:30 pm,Denver Nuggets,112,Los Angeles Lakers,105,Box Score,,18997,
499,Sun Jan 6 2013,6:00 pm,Washington Wizards,71,Miami Heat,99,Box Score,,20228,
500,Sun Jan 6 2013,8:00 pm,Memphis Grizzlies,92,Phoenix Suns,81,Box Score,,13197,
501,Sun Jan 6 2013,1:00 pm,Oklahoma City Thunder,104,Toronto Raptors,92,Box Score,,17634,
502,Mon Jan 7 2013,8:00 pm,Cleveland Cavaliers,92,Chicago Bulls,118,Box Score,,21355,
503,Mon Jan 7 2013,8:00 pm,San Antonio Spurs,88,New Orleans Hornets,95,Box Score,,11599,
504,Mon Jan 7 2013,7:30 pm,Boston Celtics,102,New York Knicks,96,Box Score,,19033,
505,Mon Jan 7 2013,10:00 pm,Orlando Magic,119,Portland Trail Blazers,125,Box Score,OT,19560,
506,Mon Jan 7 2013,10:00 pm,Memphis Grizzlies,113,Sacramento Kings,81,Box Score,,11531,
507,Mon Jan 7 2013,9:00 pm,Dallas Mavericks,94,Utah Jazz,100,Box Score,,18600,
508,Mon Jan 7 2013,7:00 pm,Oklahoma City Thunder,99,Washington Wizards,101,Box Score,,16917,
509,Tue Jan 8 2013,8:00 pm,Los Angeles Lakers,112,Houston Rockets,125,Box Score,,18135,
510,Tue Jan 8 2013,7:00 pm,Miami Heat,77,Indiana Pacers,87,Box Score,,18165,
